year,price
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.2
1990,14.25
1990,14.25
1990,14.25
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.4
1990,14.55
1990,14.55
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,14.75
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15
1990,15.5
1990,15.5
1990,15.5
1990,15.5
1990,15.95
1995,8
1995,8
1995,9
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.5
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,10.95
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
1995,11
