item_id,description,division,spanYears,year,up,down,level,all,up12,down12,level12,all12,up_ch_median,down_ch_median,up_ch12_median,down_ch12_median,up_ch_mean,up_ch12_mean,down_ch_mean,down_ch12_mean,up_sh,down_sh,up_sh12,down_sh12,group,yearMax,rankRise,rankRiseLatest,inflationRank,up_sh12_longRun,up_ch12_longRunMean
320122,20 FILTER - OTHER BRAND,2,15,2022,155,29,1167,1351,1114,24,6,1144,.01923077,-.0098039303,.05387754,-.079527579,.02091568,.061048284,-.022607509,-.069682665,.11472983,.021465581,.97377622,.020979021,202,2022,5,5,5,.97510606,.067009479
320205,5 CIGARS: SPECIFY BRAND,2,35,2022,119,43,996,1158,961,30,5,996,.01449274,-.015471186,.093797259,-.20625003,.03385089,.10286529,-.040551022,-.2223096,.10276338,.03713299,.96485943,.030120483,202,2022,7,7,7,.95742089,.065168411
430527,A4 PRINTER PAPER (500 REAM),9,15,2022,257,44,1033,1334,901,70,258,1229,.14306152,-.2,.14306152,-.16666667,.1689083,.22514257,-.17410307,-.21673825,.19265367,.032983508,.73311633,.056956876,905,2022,109,109,109,.3403216,.20722604
630377,ACTION CAMERA,9,5,2022,87,73,696,856,258,216,144,618,.17073588,-.18127571,.64676476,-.1193063,.43509221,1.4957666,-.23924725,-.20287561,.10163552,.085280374,.41747573,.34951457,901,2022,436,436,436,.36375052,.83905971
620318,ADULT BIKE,7,18,2022,227,123,1550,1900,909,240,250,1399,.11111728,-.15384616,.18370371,-.12403977,.16286604,.28190312,-.14823526,-.18387042,.11947368,.064736843,.64974982,.17155111,701,2022,184,184,184,.48248416,.24038272
430505,ALUMIN COOKING FOIL 290-300MM,5,35,2022,264,28,798,1090,686,115,126,927,.091324218,-.10497738,.25000003,-.16666667,.1317157,.32332969,-.12059791,-.23213957,.24220183,.025688073,.74002159,.12405609,506,2022,102,102,102,.45358619,.23388189
430617,ANIMAL CAGE (E.G FOR GERBIL),9,21,2022,69,55,774,898,267,89,423,779,.14289796,-.15000001,.16666667,-.23214285,.18186742,.26639235,-.17462869,-.22704959,.076837413,.061247215,.34274712,.11424904,903,2022,509,509,509,.35437915,.26167598
430621,ANNUAL BOOSTER INJECTION,9,20,2022,155,16,1347,1518,1038,68,181,1287,.08996594,-.041095361,.1,-.14492753,.11334227,.13708533,-.10562509,-.16266085,.10210804,.010540185,.80652678,.052836053,903,2022,58,58,58,.56347197,.072496854
520245,ANTIHISTAMINE ALLERGY TABLETS,6,13,2022,180,135,1531,1846,453,183,1037,1673,.375,-.27272728,.16666667,-.18181819,.29671499,.38292837,-.27456209,-.15478846,.097508125,.073131092,.27077106,.10938434,601,2022,563,563,563,.30192384,.38099256
310221,APPLE CIDER 4 CAN PK 440-500ML,2,6,2022,296,122,1776,2194,788,242,960,1990,.071428619,-.074999988,.071428575,-.0625,.081803277,.092280097,-.091404021,-.10249113,.1349134,.055606198,.39597991,.12160804,201,2022,461,461,461,.36201373,.12463707
212716,APPLES-COOKING-PER KG,1,35,2022,155,51,1970,2176,1055,61,450,1566,.13636364,-.24285711,.13636364,-.12531328,.2253627,.22642526,-.23412697,-.14192222,.071231619,.0234375,.67369092,.038952745,101,2022,166,166,166,.4360984,.19793469
212717,APPLES-DESSERT-PER KG,1,35,2022,249,82,2221,2552,812,167,724,1703,.12666671,-.25125629,.16722408,-.11834322,.15929668,.19973376,-.21829392,-.14109188,.097570531,.032131661,.47680563,.09806224,101,2022,366,366,366,.46142629,.20961542
430104,ARMCHAIR -UPHOLSTERED,5,35,2022,339,230,1526,2095,984,274,305,1563,.12782148,-.19542149,.1627907,-.18998608,.19343971,.27318826,-.18113112,-.22688985,.16181384,.1097852,.62955856,.17530391,501,2022,199,199,199,.48205683,.25245938
212710,AVOCADO PEAR-EACH,1,34,2022,558,386,2708,3652,1334,842,623,2799,.16807911,-.20000005,.11111114,-.16666667,.28157249,.23564483,-.23123698,-.18959591,.15279299,.10569551,.4765988,.30082172,101,2022,367,367,367,.39671186,.30404639
510330,BABY SLEEPSUIT LONG SLEEVE,3,21,2022,294,198,2221,2713,830,663,624,2117,.2,-.2,.11111111,-.2,.26012754,.32211736,-.23900546,-.25462234,.10836712,.072981939,.39206424,.31317902,301,2022,468,468,468,.31306785,.42990905
520249,BABY WIPES 50-85,12,11,2022,330,209,1530,2069,1058,516,324,1898,.22222228,-.34108523,.18749997,-.14999998,.30199704,.27373198,-.28354648,-.21914656,.15949734,.10101499,.5574289,.27186513,1201,2022,282,282,282,.30382255,.3158403
210808,BACON-BACK-PER KG,1,27,2022,443,146,1647,2236,1222,179,367,1768,.073333316,-.053116947,.11663066,-.094339624,.10983004,.16299069,-.094870001,-.1175691,.19812165,.065295167,.69117647,.10124435,101,2022,147,147,147,.40243769,.14580159
210802,BACON-GAMMON-PER KG,1,35,2022,217,111,1480,1808,752,171,484,1407,.1,-.090909109,.1,-.17667845,.12387152,.14305466,-.11794113,-.1815189,.12002213,.061393805,.5344705,.12153518,101,2022,306,306,306,.43365341,.15811139
212603,"BAKED BEANS, 400-425G TIN",1,35,2022,577,133,2768,3478,2761,58,266,3085,.17647055,-.14999998,.32352936,-.24137929,.19022724,.30655897,-.15725476,-.28077,.16589995,.038240369,.89497566,.018800648,101,2022,19,19,19,.5038293,.14233308
430424,"BAKEWARE, METAL, TRAY/ROASTING",5,4,2022,416,279,1977,2672,1225,933,242,2400,.22086956,-.2,.20080321,-.33333334,.26118773,.29449975,-.22910956,-.36508068,.15568863,.10441617,.51041669,.38874999,504,2022,332,332,332,.42189839,.45474306
430503,BALL POINT,9,35,2022,196,169,1728,2093,772,214,769,1755,.25641033,-.29333338,.22471915,-.21052627,.37437344,.64566392,-.32413673,-.32317269,.093645483,.080745339,.43988603,.12193732,905,2022,413,413,413,.3556017,.36069262
212719,BANANAS-PER KG,1,35,2022,396,98,3272,3766,1619,203,523,2345,.047947466,-.048780516,.068493083,-.012658291,.063544929,.085078932,-.075421587,-.066230245,.10515136,.026022306,.69040513,.086567163,101,2022,149,149,149,.37522301,.15794317
520331,BASIC MANICURE,12,19,2022,48,13,901,962,165,38,260,463,.15384616,-.16666667,.13636366,-.16666667,.16167642,.20820688,-.15599762,-.14998871,.04989605,.013513514,.35637149,.082073435,1201,2022,499,499,499,.25696132,.15152858
440240,BASIC WILL FOR A SINGLE PERSON,12,21,2022,23,5,707,735,167,12,370,549,.2,-.1,.2,-.11111111,.23466182,.26194143,-.094273508,-.07962963,.031292517,.0068027209,.30418944,.021857923,1207,2022,545,545,545,.37557185,.23485136
210212,BASMATI RICE 500G-1KG,1,20,2022,239,65,984,1288,668,96,262,1026,.10810807,-.13793106,.15625,-.2258064,.12157913,.1892449,-.15715419,-.22579515,.185559,.050465837,.65107214,.093567252,101,2022,179,179,179,.35973307,.2655603
430228,BATH SHEET,5,22,2022,321,188,2121,2630,888,287,993,2168,.2,-.19999997,.2,-.22727273,.23783211,.29958081,-.20546089,-.36470479,.12205323,.071482889,.40959409,.13238007,502,2022,447,447,447,.28303689,.32299346
210416,BEEF ROASTING JOINT PER KG,1,3,2022,291,100,1093,1484,724,157,162,1043,.083402835,-.13429812,.14271426,-.083333336,.14866678,.22160339,-.16160382,-.1286836,.19609164,.067385443,.69415146,.15052733,101,2022,145,145,145,.57103932,.21427946
630342,BEGINNER'S ACOUSTIC GUITAR,9,19,2022,50,26,597,673,171,89,208,468,.10056618,-.092804499,.14678898,-.1375,.15290612,.21323784,-.10778414,-.17793806,.074294202,.038632985,.36538461,.19017094,902,2022,492,492,492,.34435976,.21539582
210323,BISCUITS HALF CHOC 260-400G,1,6,2022,559,403,1083,2045,1042,563,284,1889,.31999999,-.26035506,.25,-.21875001,.31287575,.27080017,-.277823,-.21693304,.27334964,.19706601,.55161458,.29804128,101,2022,296,296,296,.33957422,.3706919
310207,BITTER-4CANS-440-500ML,2,26,2022,147,64,922,1133,635,77,223,935,.057142872,-.012499988,.070460699,-.013513501,.050755378,.094125435,-.028036753,-.031541068,.12974404,.056487203,.67914438,.082352944,201,2022,162,162,162,.4215343,.11002457
430530,BLACK INKJET CARTRIDGE,9,20,2022,310,103,1712,2125,1206,323,325,1854,.083333336,-.18272729,.090909094,-.12,.15600429,.14543372,-.15398447,-.15476479,.14588235,.048470587,.65048546,.17421791,905,2022,181,181,181,.44816262,.22137275
430529,BLEACH 750ML,5,20,2022,211,73,1037,1321,703,137,280,1120,.13043477,-.16666667,.20000005,-.16666667,.14327286,.23583682,-.1166728,-.12978499,.15972748,.055261165,.62767857,.12232143,506,2022,201,201,201,.36991829,.16697611
630233,BLU RAY DISC (FILM) FROM CHART,9,13,2022,25,16,167,208,53,22,82,157,.5,-.33333334,.5,-.33333334,.58114284,.54492366,-.33368057,-.35757577,.1201923,.07692308,.33757961,.14012739,901,2022,512,512,512,.30120778,.3426463
212733,BLUEBERRIES PUNNET OR PER KG,1,5,2022,706,527,2453,3686,1249,614,930,2793,.12528133,-.11553345,.19965723,-.16700001,.20054953,.44891584,-.16154994,-.21782668,.19153553,.14297341,.44718939,.2198353,101,2022,408,408,408,.36259377,.62737465
520252,BODY M'RISING LOTION 200-400ML,12,5,2022,546,425,1304,2275,901,443,797,2141,.5,-.33375001,.11111111,-.3125,.4400059,.33137858,-.3046155,-.279309,.23999999,.18681319,.42083138,.20691265,1201,2022,433,433,433,.36371738,.50782233
630435,BOOK - FICTION - HARD COVER,9,12,2022,473,383,803,1659,724,509,130,1363,.18761726,-.18812501,.26666668,-.17705883,.26465696,.3922115,-.21202733,-.20507906,.28511152,.23086196,.53118122,.37344095,905,2022,313,313,313,.41777313,.33578143
630437,BOOK - TEENAGE FICTION,9,11,2022,151,119,1132,1402,557,210,413,1180,.12515645,-.18020022,.12519079,-.2490613,.15827118,.20075294,-.19331697,-.30581021,.10770328,.084878743,.47203389,.1779661,905,2022,372,372,372,.27762231,.2182869
630439,BOOK FICTION P/BACK TOP 10,9,7,2022,119,87,1738,1944,568,91,965,1624,.11123471,-.16685206,.20026703,-.16685206,.21580268,.25511962,-.21084543,-.20710473,.061213993,.044753086,.34975371,.056034483,905,2022,503,503,503,.30984163,.21674527
630434,BOOK ILLUSTRATED FOR UNDER 5,9,17,2022,43,27,1286,1356,358,47,799,1204,.17676763,-.15021455,.17676763,-.1599327,.18613739,.25372478,-.16859525,-.17093775,.031710915,.019911505,.29734218,.039036546,905,2022,549,549,549,.19936942,.29469386
630425,BOOK-NON-FICTION-HARD-COVER,9,26,2022,342,351,796,1489,405,579,141,1125,.29899997,-.21157897,.21357141,-.27649769,.38623527,.2928701,-.22266433,-.29998457,.22968435,.23572868,.36000001,.51466668,905,2022,495,495,495,.43259996,.31491369
630426,BOOK-NON-FICTION-PAPER-BACK,9,26,2022,243,238,764,1245,592,249,209,1050,.17667845,-.1501433,.25031289,-.2002002,.36235502,.4654575,-.20952375,-.22063917,.19518073,.19116466,.56380951,.23714286,905,2022,272,272,272,.34337354,.29844135
630422,BOOK-REFERENCE (EG ATLAS/DICT),9,27,2022,10,10,111,131,52,32,43,127,.26210913,-.17067307,.25000006,-.23446861,.38728982,.39844447,-.16976704,-.27061617,.076335877,.076335877,.40944883,.2519685,905,2022,448,448,448,.28938961,.36853218
430133,BOOKCASE/FREESTAND SHELV UNIT,5,20,2022,329,235,1435,1999,1173,231,212,1616,.15503876,-.20000002,.2,-.16759777,.19984163,.34197098,-.19416922,-.22454041,.1645823,.11755878,.72586632,.14294554,501,2022,117,117,117,.39012599,.38806605
310423,BOTTLE OF CHAMPAGNE 75 CL,2,17,2022,233,158,643,1034,660,138,104,902,.14705883,-.15789473,.095238097,-.19574469,.18359946,.1726964,-.17639576,-.18059394,.22533849,.15280464,.73170733,.15299335,201,2022,112,112,112,.5496152,.15437138
310306,BOTTLE OF MIXER 125-200ML,1,26,2022,129,49,2470,2648,275,238,457,970,.068181753,-.083333351,.097561002,-.10101012,.10401172,.18929389,-.12102277,-.14335659,.048716012,.018504532,.28350514,.24536082,102,2022,554,554,554,.42085829,.12483179
310315,BOTTLE OF WINE 70-75CL,11,29,2022,343,42,2769,3154,780,69,350,1199,.050125312,-.042328045,.06278614,-.12505211,.064358257,.098262146,-.076218195,-.12312741,.10875079,.013316424,.65054214,.057547957,1101,2022,180,180,180,.49664402,.10162558
212021,BOTTLE STILL WATER 500ML,1,13,2022,296,96,1281,1673,736,289,293,1318,.13157898,-.13100684,.18421051,-.31999999,.15553692,.27054358,-.1551125,-.31059286,.17692767,.05738195,.55842185,.21927163,102,2022,281,281,281,.36990398,.24112611
220117,BOTTLED MINERAL WATER,11,18,2022,240,17,2205,2462,729,27,113,869,.031999968,-.026666641,.078947358,-.10000002,.065191858,.10528702,-.063338391,-.13743038,.09748172,.0069049555,.83889526,.031070195,1101,2022,43,43,43,.46020132,.11317103
310111,BOTTLED PREMIUM LAGER 4.3-7.5%,11,19,2022,361,48,2143,2552,760,56,81,897,.035842344,-.079577833,.072976403,-.088937163,.054766074,.10664269,-.10205324,-.12789473,.14145768,.018808777,.8472687,.062430322,1101,2022,37,37,37,.67510223,.062183607
630309,BOXED BOARD GAME: NOT TRAVEL,9,35,2022,207,174,1005,1386,349,505,246,1100,.24999997,-.19999999,.13043478,-.16666667,.28217632,.21918233,-.20620219,-.21431035,.14935064,.12554112,.31727272,.45909092,903,2022,531,531,531,.44607881,.24201176
510507,BOY'S SHOES,3,35,2022,254,99,2023,2376,1109,204,640,1953,.052631579,-.078431375,.15396459,-.10769231,.11532012,.21157619,-.12024095,-.140036,.10690235,.041666668,.56784433,.10445469,302,2022,267,267,267,.40225375,.23987919
510328,BOYS JEANS (5-13 YEARS),3,21,2022,311,269,1987,2567,732,712,676,2120,.25000003,-.20000002,.2857143,-.15789473,.36102143,.42021129,-.23021939,-.19693279,.12115309,.10479159,.34528303,.33584905,301,2022,506,506,506,.37496987,.39573759
510348,BOYS T-SHIRT 3-13 YEARS,3,7,2022,287,273,1447,2007,837,360,622,1819,.24999999,-.1923077,.33222219,-.19999999,.34312052,.57907045,-.19620395,-.22403029,.1429995,.13602391,.46014294,.19791093,301,2022,387,387,387,.41580385,.44999021
510407,"BRA, CUP SIZE A-D RANGE",3,35,2022,250,149,2233,2632,897,521,754,2172,.24999996,-.25,.2,-.1875,.3082394,.34390977,-.26966441,-.27403882,.0949848,.056610942,.41298342,.23987108,301,2022,440,440,440,.38570485,.29646397
212223,BRAND CHOC SWEETS 90-185G BAG,1,11,2022,272,180,1367,1819,843,135,421,1399,.28000003,-.21875001,.25,-.21875001,.364838,.26434845,-.26403219,-.23810402,.14953271,.098955467,.60257328,.096497498,101,2022,224,224,224,.26838681,.43169177
310405,BRANDY 70CL BOTTLE,2,35,2022,198,184,788,1170,322,240,404,966,.25,-.2,.11882353,-.1953125,.24889277,.18361774,-.19697428,-.20011665,.16923077,.15726496,.33333334,.24844721,201,2022,515,515,515,.50003487,.10742794
210213,BREAKFAST CEREAL 1,1,17,2022,369,296,1287,1952,873,405,462,1740,.31999999,-.24242423,.15577887,-.16666667,.26229775,.27885234,-.22723337,-.17246494,.18903689,.15163934,.50172412,.23275863,101,2022,339,339,339,.43360025,.22576959
210214,BREAKFAST CEREAL 2,1,17,2022,393,266,1302,1961,873,537,336,1746,.16000004,-.14285715,.16666667,-.1638796,.19297607,.36028355,-.15683483,-.21915242,.20040795,.13564508,.5,.30756015,101,2022,341,341,341,.45738605,.18354976
210219,BREAKFAST CEREAL GLUTEN FREE,1,3,2022,214,151,1450,1815,617,314,654,1585,.10000002,-.16666667,.19999997,-.14499997,.15969297,.29374063,-.16693839,-.14054754,.11790634,.083195589,.38927445,.19810726,101,2022,472,472,472,.26061964,.28546965
220328,BURGER IN A BUN EAT IN OR TAKE,11,3,2022,354,30,2198,2582,1419,97,425,1941,.10020041,-.090991899,.14285715,-.10606058,.11885363,.20327005,-.10581075,-.17157029,.13710302,.0116189,.73106647,.04997424,1101,2022,113,113,113,.56938154,.19331047
211306,BUTTER 250G SPEC COO,1,10,2022,668,183,1387,2238,1805,60,190,2055,.11428574,-.10256413,.18243241,-.024390221,.13377945,.20469679,-.107775,-.031779319,.29848078,.081769437,.87834549,.02919708,101,2022,25,25,25,.44720694,.15093046
211207,"CANNED FISH, TUNA, 130G-200G",1,34,2022,187,102,946,1235,372,144,438,954,.2,-.33333334,.15625,-.20999998,.27041575,.18745479,-.26998764,-.21701418,.151417,.082591094,.3899371,.1509434,101,2022,470,470,470,.4100692,.17281689
212807,CANNED FRUIT-400-450G,1,27,2022,337,70,1806,2213,1393,98,232,1723,.10000002,-.083333351,.10000002,-.10000002,.12486339,.14713141,-.11963791,-.13590045,.15228197,.031631269,.80847359,.056877539,101,2022,56,56,56,.37528676,.16877659
211007,CANNED MEAT-STEWED STEAK,1,35,2022,120,25,847,992,412,83,253,748,.095238075,-.054054067,.095238075,-.19871792,.10990667,.11200292,-.12352809,-.23703861,.12096774,.025201613,.55080211,.11096257,101,2022,297,297,297,.39469513,.15154572
212910,CANNED SOUP-390-425G,1,35,2022,213,49,1099,1361,813,48,286,1147,.12499996,-.081632696,.24999996,-.052631591,.22119783,.27523878,-.12792382,-.14123204,.15650257,.036002938,.70880556,.041848298,101,2022,132,132,132,.51917297,.11723667
212608,CANNED SWEETCORN 198-340G,1,35,2022,405,64,2037,2506,1600,77,258,1935,.12857148,-.066666685,.15384619,-.13333337,.14668226,.18283354,-.10489551,-.14374293,.16161214,.025538707,.82687336,.039793283,101,2022,48,48,48,.39659816,.1283222
212601,CANNED TOMATOES 390-400G,1,35,2022,414,216,2790,3420,2185,487,322,2994,.12499996,-.20408168,.12499996,-.19999999,.19888031,.21783234,-.18329939,-.20090637,.12105263,.063157894,.72979289,.16265865,101,2022,115,115,115,.42444378,.24165083
510535,CANVAS FASHION ADULT SHOE/TRAI,3,9,2022,191,127,1748,2066,582,384,587,1553,.2,-.28011206,.29288709,-.2490613,.33887452,.47422329,-.30608118,-.24257192,.092449181,.061471444,.37475854,.24726336,302,2022,483,483,483,.31162524,.5036965
610237,CAR BULB 12 VOLT SPECIFY WATTS,7,10,2022,139,88,972,1199,287,422,315,1024,.15075375,-.2599442,.24418609,-.23666668,.15532656,.58959228,-.23431364,-.24633069,.11592994,.073394492,.28027344,.41210938,702,2022,558,558,558,.28539246,.3026405
610227,"CAR MOT TEST FEE, VAT EXEMPT",7,24,2022,78,10,2945,3033,605,89,2115,2809,.12219386,-.070370361,.125,-.10665449,.13559729,.14413251,-.073241033,-.098512404,.025717111,.0032970656,.21537913,.031683873,702,2022,576,576,576,.36497006,.11759474
620315,CAR PARK CHARGES,7,19,2022,56,12,1811,1879,396,86,1023,1505,.11111111,-.1287879,.12916668,-.13095239,.18700315,.25617272,-.15791997,-.17889655,.029803086,.0063863755,.26312292,.057142857,702,2022,564,564,564,.28970563,.24839808
610236,CAR REPAIRS LOCAL GARAGE,7,17,2022,40,5,821,866,405,28,287,720,.090326339,-.074074075,.090909094,-.090909094,.1089975,.14315806,-.10648147,-.10900181,.046189375,.0057736719,.5625,.03888889,702,2022,276,276,276,.37396649,.12711851
610235,CAR REPAIRS MAIN DEALER,7,17,2022,47,9,600,656,302,26,198,526,.090909094,-.042553216,.1,-.047619049,.092889205,.11742956,-.043168753,-.059446465,.07164634,.013719512,.57414448,.049429659,702,2022,260,260,260,.49535233,.092915773
610231,CAR SERVICE- LOCAL GARAGE,7,19,2022,56,13,753,822,369,68,234,671,.073214293,-.053201985,.125,-.15530303,.097368628,.19621441,-.097321011,-.20033838,.068126522,.015815085,.54992551,.10134128,702,2022,300,300,300,.44876647,.17673263
610232,CAR SERVICE- MAIN DEALER,7,19,2022,46,9,566,621,278,51,156,485,.079496697,-.032258064,.16331914,-.13846155,.12813126,.19476242,-.12857324,-.17084542,.074074075,.014492754,.57319587,.10515464,702,2022,261,261,261,.52246553,.17734405
610204,"CAR TYRE, STATE SIZE",7,35,2022,214,106,1116,1436,825,230,64,1119,.056112286,-.055902779,.14412594,-.055245489,.085560136,.18115856,-.07465212,-.096237041,.14902507,.073816158,.73726541,.20554066,702,2022,105,105,105,.50349224,.15604702
610238,CAR WASH HAND OR AUTOMATIC,7,9,2022,23,2,922,947,131,12,365,508,.25,-.26041669,.2506265,-.17708334,.2628713,.29054478,-.26041669,-.19513889,.024287222,.0021119325,.25787401,.023622047,702,2022,566,566,566,.1869037,.34238327
630340,CARBON FIBRE FISHING ROD,9,19,2022,25,6,555,586,126,24,278,428,.11112869,-.10001212,.1351534,-.11466418,.13593091,.17867851,-.13410503,-.11651804,.042662118,.010238908,.29439253,.056074765,903,2022,550,550,550,.30014187,.23889622
410518,CARPENTER HOURLY RATE,4,18,2022,18,3,867,888,164,2,683,849,.16927084,-.125,.2,-.11805555,.2121391,.22265562,-.13078704,-.11805555,.020270269,.0033783785,.19316843,.0023557127,403,2022,580,580,580,.19179979,.15124202
430233,CARPET TUFTED 100% MANMADE FIB,5,9,2022,313,162,1376,1851,904,172,170,1246,.1157601,-.20007409,.15007503,-.18607543,.319994,.26880538,-.29317397,-.21836133,.16909778,.087520257,.72552168,.13804173,501,2022,118,118,118,.46849898,.25952375
430234,CARPET TUFTED MIN 80% WOOL FIB,5,9,2022,327,188,1281,1796,822,194,175,1191,.11560693,-.20004216,.11540681,-.19171372,.17697714,.19878329,-.18915924,-.20625487,.18207127,.10467706,.69017631,.16288833,501,2022,150,150,150,.47472954,.16370609
212218,CARTON/BOX OF CHOCS 150-400GM,1,27,2022,136,86,566,788,169,114,254,537,.44444445,-.33333334,.42857143,-.37369519,.42666504,.51745158,-.30910903,-.32627854,.17258883,.10913706,.31471136,.2122905,101,2022,533,533,533,.31621435,.27525249
430624,CAT FOOD POUCH-IND-85G-100G,9,14,2022,236,117,912,1265,646,228,120,994,.13793111,-.12500003,.16666658,-.25493231,.14214484,.27819735,-.13526043,-.24781027,.18656127,.092490122,.64989942,.22937626,903,2022,183,183,183,.41811547,.19120188
630231,CD ALBUM (NOT CHART),9,15,2022,8,7,89,104,25,6,49,80,.69999999,-.5,.66666669,-.5002085,.66250002,.77066666,-.38528138,-.5002085,.07692308,.067307696,.3125,.075000003,901,2022,534,534,534,.27760497,.66343319
630230,CD ALBUM (TOP 40),9,15,2022,19,16,111,146,24,21,54,99,.25,-.30000001,.14285715,-.2,.3581036,.32499999,-.26489899,-.27510822,.13013698,.10958904,.24242425,.21212122,901,2022,571,571,571,.36202019,.31084037
410637,CERAMI TILES 15X15-25X50CM BOX,4,8,2022,264,41,852,1157,685,159,148,992,.17454486,-.19260207,.2515645,-.27891546,.21470508,.41857663,-.15962723,-.29862645,.22817631,.035436474,.69052422,.16028225,403,2022,148,148,148,.36672577,.3962611
210215,CEREAL BAR,1,13,2022,264,273,1513,2050,397,400,1055,1852,.44000006,-.44444445,.32000005,-.24999999,.55507773,.45394349,-.38007221,-.29354444,.12878048,.13317074,.21436284,.21598272,101,2022,577,577,577,.31833309,.41590926
630369,CHARCOAL BBQ NOT DISPOSABLE,9,10,2022,82,105,385,572,279,106,23,408,.33333334,-.31428573,.5,-.26945204,.42267221,1.0163769,-.3201873,-.32191566,.14335664,.18356644,.68382353,.25980392,903,2022,155,155,155,.42874312,.8267768
211501,CHEDDAR-HOME PRODUCED PER KG,1,35,2022,440,38,785,1263,791,149,101,1041,.086956523,-.12151409,.20627262,-.22137406,.10514166,.25686359,-.13495566,-.21587422,.34837687,.030087095,.75984633,.1431316,101,2022,88,88,88,.51810998,.14308557
211506,"CHEESE SPREAD, 125g-200g TUB",1,25,2022,260,176,630,1066,423,121,409,953,.5,-.33333334,.3025209,-.33333334,.40851554,.35594329,-.33123675,-.3089895,.24390244,.16510318,.44386148,.12696747,101,2022,411,411,411,.36760607,.23237373
430127,CHEST OF DRAWERS,5,25,2022,406,295,1439,2140,1146,350,206,1702,.125,-.19688269,.17647059,-.20000581,.17536774,.26840302,-.17200536,-.21871565,.18971963,.13785046,.67332548,.20564042,501,2022,167,167,167,.47061637,.28751862
212217,CHEWING/BUBBLE GUM-SINGLE PK,1,28,2022,151,15,998,1164,535,33,183,751,.083333254,-.076923005,.15517248,-.11392409,.094181523,.17451817,-.12391579,-.17335945,.12972508,.012886598,.71238351,.043941412,101,2022,127,127,127,.4516795,.12528747
211026,CHICKEN KIEV 2 PACK 240-325G,1,8,2022,610,108,1071,1789,1307,89,277,1673,.086956546,-.15384619,.25714287,-.057142872,.11593407,.32708576,-.17406473,-.12716858,.3409726,.060368922,.78123134,.05319785,101,2022,66,66,66,.32450715,.30470201
440120,CHILD MINDER - HOURLY RATE,12,22,2022,35,2,1234,1271,279,12,717,1008,.071428619,-.1010101,.11111111,-.090909094,.12693407,.16030689,-.1010101,-.090541124,.027537372,.0015735641,.2767857,.011904762,1204,2022,560,560,560,.30967432,.12678359
630347,CHILD'S BABY DOLL,9,18,2022,155,104,1136,1395,575,308,149,1032,.22863674,-.2,.2500625,-.2,.29737997,.34288403,-.19391817,-.24073298,.11111111,.07455197,.55717057,.29844961,903,2022,283,283,283,.39816478,.413569
630312,CHILD'S PLASTIC DOLL,9,35,2022,206,150,1086,1442,684,285,274,1243,.22246942,-.2215829,.14306152,-.1875,.26083386,.27155069,-.22860284,-.23110107,.14285715,.10402219,.55028158,.22928399,903,2022,299,299,299,.39092797,.43944517
510410,CHILD'S PYJAMAS,3,35,2022,79,53,117,249,76,63,19,158,.2,-.30000004,.14285715,-.16666667,.27173853,.28031769,-.28454277,-.21703632,.31726909,.21285141,.48101267,.39873418,301,2022,360,360,360,.41401672,.32402417
510416,CHILD'S SOCKS,3,35,2022,11,27,233,271,38,48,76,162,.28571427,-.1666667,.33333331,-.1666667,.32942036,.51780134,-.21668753,-.18484145,.040590405,.099630997,.2345679,.2962963,301,2022,572,572,572,.27207017,.36916256
630332,CHILD'S SOFT TOY/TEDDY BEAR,9,22,2022,145,134,1086,1365,500,408,168,1076,.2173913,-.18181819,.25,-.18181819,.26645729,.50361359,-.21118256,-.21967538,.10622711,.0981685,.46468401,.37918216,903,2022,382,382,382,.33199173,.4688572
510528,CHILD'S TRAINERS-SPORTS,3,20,2022,121,111,1093,1325,493,367,241,1101,.16624999,-.15384616,.2,-.175,.21253487,.3052389,-.1655238,-.1949276,.091320753,.083773583,.44777474,.33333334,302,2022,407,407,407,.40646392,.28685465
620317,CHILDS BICYCLE,7,18,2022,223,164,1562,1949,1143,210,181,1534,.1,-.13333334,.16666667,-.14273465,.16125698,.20663609,-.16360766,-.17888652,.11441765,.084145717,.74511081,.136897,701,2022,98,98,98,.49269229,.23786061
630440,"CHILDS BOOK, FICTION 6-12YRS",9,4,2022,207,146,1117,1470,782,179,387,1348,.14306152,-.26166654,.21984726,-.14654002,.30376828,.42149818,-.24836721,-.20806007,.14081633,.099319726,.58011872,.13278931,905,2022,250,250,250,.41321701,.32434374
510411,CHILDS PANTS 18MTHS-15YRS,3,35,2022,9,17,228,254,58,51,61,170,.16279073,-.30147061,.375,-.14285709,.32263997,.60865378,-.27683899,-.19256905,.035433073,.066929132,.34117648,.30000001,301,2022,510,510,510,.31631261,.42759037
630374,CHILDS SCOOTER AGE 5-12 YEARS,9,6,2022,262,192,1141,1595,801,369,258,1428,.18591389,-.2,.25,-.16729188,.17848398,.36917102,-.18706448,-.24514259,.16426332,.12037618,.56092435,.25840336,903,2022,278,278,278,.47100887,.32948989
630376,CHILDS SIT & RIDE TOY U'ER 5'S,9,5,2022,245,171,1187,1603,1004,203,140,1347,.125,-.1,.1670557,-.19967987,.15830688,.25644282,-.12658802,-.22845402,.15283842,.10667498,.74536008,.15070528,903,2022,96,96,96,.54474771,.3757287
