price,date,number,year
2.0999999,185,15,2003
2.0999999,185,16,2003
2.0999999,185,17,2003
2.0999999,185,18,2003
2.0999999,185,19,2003
2.0999999,185,20,2003
2.0999999,185,21,2003
2.0999999,185,22,2003
2.0999999,185,23,2003
2.0999999,185,24,2003
2.0999999,185,25,2003
2.0999999,185,26,2003
2.0999999,185,27,2003
2.0999999,185,28,2003
2.0999999,185,29,2003
2.1199999,185,1,2003
2.1400001,185,1,2003
2.1400001,185,2,2003
2.1500001,185,1,2003
2.1500001,185,2,2003
2.1500001,185,3,2003
2.1500001,185,4,2003
2.1500001,185,5,2003
2.1500001,185,6,2003
2.1500001,185,7,2003
2.1500001,185,8,2003
2.1500001,185,9,2003
2.1500001,185,10,2003
2.1500001,185,11,2003
2.1500001,185,12,2003
2.1500001,185,13,2003
2.1500001,185,14,2003
2.1500001,185,15,2003
2.1500001,185,16,2003
2.1500001,185,17,2003
2.1500001,185,18,2003
2.1600001,185,1,2003
2.1700001,185,1,2003
2.1800001,185,1,2003
2.1800001,185,2,2003
2.1900001,185,1,2003
2.1900001,185,2,2003
2.2,185,1,2003
2.2,185,2,2003
2.2,185,3,2003
2.2,185,4,2003
2.2,185,5,2003
2.2,185,6,2003
2.2,185,7,2003
2.2,185,8,2003
2.2,185,9,2003
2.2,185,10,2003
2.2,185,11,2003
2.2,185,12,2003
2.2,185,13,2003
2.2,185,14,2003
2.2,185,15,2003
2.2,185,16,2003
2.2,185,17,2003
2.2,185,18,2003
2.2,185,19,2003
2.2,185,20,2003
2.2,185,21,2003
2.2,185,22,2003
2.2,185,23,2003
2.2,185,24,2003
2.2,185,25,2003
2.2,185,26,2003
2.2,185,27,2003
2.25,185,1,2003
2.25,185,2,2003
2.25,185,3,2003
2.25,185,4,2003
2.25,185,5,2003
2.25,185,6,2003
2.28,185,1,2003
2.29,185,1,2003
2.29,185,2,2003
2.3,185,1,2003
2.3,185,2,2003
2.3,185,3,2003
2.3,185,4,2003
2.3,185,5,2003
2.3,185,6,2003
2.3,185,7,2003
2.3,185,8,2003
2.3,185,9,2003
2.3,185,10,2003
2.3,185,11,2003
2.3,185,12,2003
2.3,185,13,2003
2.3,185,14,2003
2.3,185,15,2003
2.3,185,16,2003
2.3199999,185,1,2003
2.3199999,185,2,2003
2.3399999,185,1,2003
2.3499999,185,1,2003
2.3499999,185,2,2003
2.3499999,185,3,2003
2.3499999,185,4,2003
2.3699999,185,1,2003
2.4000001,185,1,2003
2.4000001,185,2,2003
2.4000001,185,3,2003
2.4000001,185,4,2003
2.4000001,185,5,2003
2.4000001,185,6,2003
2.4000001,185,7,2003
2.4000001,185,8,2003
2.4000001,185,9,2003
2.4000001,185,10,2003
2.4000001,185,11,2003
2.45,185,1,2003
2.45,185,2,2003
2.5,185,1,2003
2.5,185,2,2003
2.5,185,3,2003
2.5,185,4,2003
2.5,185,5,2003
2.52,185,1,2003
2.55,185,1,2003
2.55,185,2,2003
2.5999999,185,1,2003
2.5999999,185,2,2003
2.5999999,185,3,2003
2.6500001,185,1,2003
2.7,185,1,2003
2.7,185,2,2003
2.7,185,3,2003
2.9000001,185,1,2003
2.9000001,185,2,2003
3,185,1,2003
.99000001,186,1,2003
1.09,186,1,2003
1.09,186,2,2003
1.1,186,1,2003
1.15,186,1,2003
1.1900001,186,1,2003
1.2,186,1,2003
1.2,186,2,2003
1.2,186,3,2003
1.23,186,1,2003
1.24,186,1,2003
1.29,186,1,2003
1.29,186,2,2003
1.3,186,1,2003
1.3,186,2,2003
1.35,186,1,2003
1.35,186,2,2003
1.35,186,3,2003
1.35,186,4,2003
1.4,186,1,2003
1.4,186,2,2003
1.4,186,3,2003
1.4,186,4,2003
1.4,186,5,2003
1.45,186,1,2003
1.45,186,2,2003
1.45,186,3,2003
1.45,186,4,2003
1.49,186,1,2003
1.49,186,2,2003
1.5,186,1,2003
1.5,186,2,2003
1.5,186,3,2003
1.5,186,4,2003
1.5,186,5,2003
1.55,186,1,2003
1.55,186,2,2003
1.55,186,3,2003
1.55,186,4,2003
1.55,186,5,2003
1.5700001,186,1,2003
1.58,186,1,2003
1.58,186,2,2003
1.59,186,1,2003
1.6,186,1,2003
1.6,186,2,2003
1.6,186,3,2003
1.6,186,4,2003
1.63,186,1,2003
1.65,186,1,2003
1.65,186,2,2003
1.65,186,3,2003
1.65,186,4,2003
1.65,186,5,2003
1.66,186,1,2003
1.6900001,186,1,2003
1.7,186,1,2003
1.7,186,2,2003
1.7,186,3,2003
1.7,186,4,2003
1.7,186,5,2003
1.7,186,6,2003
1.7,186,7,2003
1.7,186,8,2003
1.7,186,9,2003
1.7,186,10,2003
1.7,186,11,2003
1.7,186,12,2003
1.7,186,13,2003
1.7,186,14,2003
1.7,186,15,2003
1.7,186,16,2003
1.7,186,17,2003
1.73,186,1,2003
1.73,186,2,2003
1.75,186,1,2003
1.75,186,2,2003
1.75,186,3,2003
1.75,186,4,2003
1.75,186,5,2003
1.75,186,6,2003
1.75,186,7,2003
1.75,186,8,2003
1.75,186,9,2003
1.75,186,10,2003
1.76,186,1,2003
1.78,186,1,2003
1.79,186,1,2003
1.8,186,1,2003
1.8,186,2,2003
1.8,186,3,2003
1.8,186,4,2003
1.8,186,5,2003
1.8,186,6,2003
1.8,186,7,2003
1.8,186,8,2003
1.8,186,9,2003
1.8,186,10,2003
1.8,186,11,2003
1.8,186,12,2003
1.8,186,13,2003
1.8,186,14,2003
1.8,186,15,2003
1.8,186,16,2003
1.8,186,17,2003
1.8099999,186,1,2003
1.8099999,186,2,2003
1.8099999,186,3,2003
1.8200001,186,1,2003
1.8200001,186,2,2003
1.8200001,186,3,2003
1.8200001,186,4,2003
1.83,186,1,2003
1.85,186,1,2003
1.85,186,2,2003
1.85,186,3,2003
1.85,186,4,2003
1.85,186,5,2003
1.85,186,6,2003
1.85,186,7,2003
1.85,186,8,2003
1.85,186,9,2003
1.85,186,10,2003
1.85,186,11,2003
1.85,186,12,2003
1.85,186,13,2003
1.85,186,14,2003
1.85,186,15,2003
1.85,186,16,2003
1.86,186,1,2003
1.86,186,2,2003
1.87,186,1,2003
1.87,186,2,2003
1.87,186,3,2003
1.87,186,4,2003
1.88,186,1,2003
1.88,186,2,2003
1.9,186,1,2003
1.9,186,2,2003
1.9,186,3,2003
1.9,186,4,2003
1.9,186,5,2003
1.9,186,6,2003
1.9,186,7,2003
1.9,186,8,2003
1.9,186,9,2003
1.9,186,10,2003
1.9,186,11,2003
1.9,186,12,2003
1.9,186,13,2003
1.9,186,14,2003
1.9,186,15,2003
1.9,186,16,2003
1.9,186,17,2003
1.91,186,1,2003
1.91,186,2,2003
1.92,186,1,2003
1.9299999,186,1,2003
1.9299999,186,2,2003
1.9400001,186,1,2003
1.9400001,186,2,2003
1.9400001,186,3,2003
1.95,186,1,2003
1.95,186,2,2003
1.95,186,3,2003
1.95,186,4,2003
1.95,186,5,2003
1.95,186,6,2003
1.95,186,7,2003
1.95,186,8,2003
1.97,186,1,2003
1.97,186,2,2003
1.97,186,3,2003
1.97,186,4,2003
1.99,186,1,2003
1.99,186,2,2003
2,186,1,2003
2,186,2,2003
2,186,3,2003
2,186,4,2003
2,186,5,2003
2,186,6,2003
2,186,7,2003
2,186,8,2003
2,186,9,2003
2,186,10,2003
2,186,11,2003
2,186,12,2003
2,186,13,2003
2,186,14,2003
2,186,15,2003
2,186,16,2003
2,186,17,2003
2,186,18,2003
2,186,19,2003
2,186,20,2003
2,186,21,2003
2,186,22,2003
2,186,23,2003
2,186,24,2003
2,186,25,2003
2,186,26,2003
2,186,27,2003
2,186,28,2003
2,186,29,2003
2.02,186,1,2003
2.02,186,2,2003
2.05,186,1,2003
2.05,186,2,2003
2.05,186,3,2003
2.05,186,4,2003
2.05,186,5,2003
2.05,186,6,2003
2.05,186,7,2003
2.05,186,8,2003
2.05,186,9,2003
2.05,186,10,2003
2.05,186,11,2003
2.05,186,12,2003
2.05,186,13,2003
2.05,186,14,2003
2.05,186,15,2003
2.05,186,16,2003
2.0599999,186,1,2003
2.0699999,186,1,2003
2.0799999,186,1,2003
2.0999999,186,1,2003
2.0999999,186,2,2003
2.0999999,186,3,2003
2.0999999,186,4,2003
2.0999999,186,5,2003
2.0999999,186,6,2003
2.0999999,186,7,2003
2.0999999,186,8,2003
2.0999999,186,9,2003
2.0999999,186,10,2003
2.0999999,186,11,2003
2.0999999,186,12,2003
2.0999999,186,13,2003
2.0999999,186,14,2003
2.0999999,186,15,2003
2.0999999,186,16,2003
2.0999999,186,17,2003
2.0999999,186,18,2003
2.0999999,186,19,2003
2.0999999,186,20,2003
2.0999999,186,21,2003
2.0999999,186,22,2003
2.0999999,186,23,2003
2.0999999,186,24,2003
2.0999999,186,25,2003
2.0999999,186,26,2003
2.0999999,186,27,2003
2.0999999,186,28,2003
2.0999999,186,29,2003
2.0999999,186,30,2003
2.1199999,186,1,2003
2.1400001,186,1,2003
2.1400001,186,2,2003
2.1500001,186,1,2003
2.1500001,186,2,2003
2.1500001,186,3,2003
2.1500001,186,4,2003
2.1500001,186,5,2003
2.1500001,186,6,2003
2.1500001,186,7,2003
2.1500001,186,8,2003
2.1500001,186,9,2003
2.1500001,186,10,2003
2.1500001,186,11,2003
2.1500001,186,12,2003
2.1500001,186,13,2003
2.1500001,186,14,2003
2.1500001,186,15,2003
2.1500001,186,16,2003
2.1500001,186,17,2003
2.1500001,186,18,2003
2.1700001,186,1,2003
2.1800001,186,1,2003
2.1800001,186,2,2003
2.1900001,186,1,2003
2.1900001,186,2,2003
2.2,186,1,2003
2.2,186,2,2003
2.2,186,3,2003
2.2,186,4,2003
2.2,186,5,2003
2.2,186,6,2003
2.2,186,7,2003
2.2,186,8,2003
2.2,186,9,2003
2.2,186,10,2003
2.2,186,11,2003
2.2,186,12,2003
2.2,186,13,2003
2.2,186,14,2003
2.2,186,15,2003
2.2,186,16,2003
2.2,186,17,2003
2.2,186,18,2003
2.2,186,19,2003
2.2,186,20,2003
2.2,186,21,2003
2.2,186,22,2003
2.2,186,23,2003
2.2,186,24,2003
2.24,186,1,2003
2.25,186,1,2003
2.25,186,2,2003
2.25,186,3,2003
2.25,186,4,2003
2.25,186,5,2003
2.25,186,6,2003
2.25,186,7,2003
2.25,186,8,2003
2.29,186,1,2003
2.3,186,1,2003
2.3,186,2,2003
2.3,186,3,2003
2.3,186,4,2003
2.3,186,5,2003
2.3,186,6,2003
2.3,186,7,2003
2.3,186,8,2003
2.3,186,9,2003
2.3,186,10,2003
2.3,186,11,2003
2.3,186,12,2003
2.3,186,13,2003
2.3,186,14,2003
2.3,186,15,2003
2.3,186,16,2003
2.3,186,17,2003
2.3,186,18,2003
2.3,186,19,2003
2.3199999,186,1,2003
2.3199999,186,2,2003
2.3399999,186,1,2003
2.3499999,186,1,2003
2.3499999,186,2,2003
2.3499999,186,3,2003
2.3499999,186,4,2003
2.3699999,186,1,2003
2.4000001,186,1,2003
2.4000001,186,2,2003
2.4000001,186,3,2003
2.4000001,186,4,2003
2.4000001,186,5,2003
2.4000001,186,6,2003
2.4000001,186,7,2003
2.4000001,186,8,2003
2.4000001,186,9,2003
2.4000001,186,10,2003
2.4000001,186,11,2003
2.45,186,1,2003
2.5,186,1,2003
2.5,186,2,2003
2.5,186,3,2003
2.5,186,4,2003
2.5,186,5,2003
2.52,186,1,2003
2.55,186,1,2003
2.55,186,2,2003
2.5999999,186,1,2003
2.5999999,186,2,2003
2.5999999,186,3,2003
2.6500001,186,1,2003
2.7,186,1,2003
2.7,186,2,2003
2.7,186,3,2003
2.9000001,186,1,2003
2.9000001,186,2,2003
3,186,1,2003
.99000001,187,1,2003
1,187,1,2003
1.09,187,1,2003
1.1,187,1,2003
1.15,187,1,2003
1.2,187,1,2003
1.2,187,2,2003
1.23,187,1,2003
1.24,187,1,2003
1.29,187,1,2003
1.29,187,2,2003
1.3,187,1,2003
1.3,187,2,2003
1.35,187,1,2003
1.38,187,1,2003
1.38,187,2,2003
1.4,187,1,2003
1.4,187,2,2003
1.4,187,3,2003
1.4,187,4,2003
1.4,187,5,2003
1.4,187,6,2003
1.45,187,1,2003
1.45,187,2,2003
1.48,187,1,2003
1.49,187,1,2003
1.49,187,2,2003
1.5,187,1,2003
1.5,187,2,2003
1.5,187,3,2003
1.5,187,4,2003
1.53,187,1,2003
1.55,187,1,2003
1.55,187,2,2003
1.55,187,3,2003
1.55,187,4,2003
1.58,187,1,2003
1.58,187,2,2003
1.59,187,1,2003
1.6,187,1,2003
1.6,187,2,2003
1.6,187,3,2003
1.65,187,1,2003
1.65,187,2,2003
1.65,187,3,2003
1.65,187,4,2003
1.65,187,5,2003
1.66,187,1,2003
1.6799999,187,1,2003
1.7,187,1,2003
1.7,187,2,2003
1.7,187,3,2003
1.7,187,4,2003
1.7,187,5,2003
1.7,187,6,2003
1.7,187,7,2003
1.7,187,8,2003
1.7,187,9,2003
1.7,187,10,2003
1.7,187,11,2003
1.7,187,12,2003
1.7,187,13,2003
1.7,187,14,2003
1.7,187,15,2003
1.7,187,16,2003
1.7,187,17,2003
1.73,187,1,2003
1.73,187,2,2003
1.75,187,1,2003
1.75,187,2,2003
1.75,187,3,2003
1.75,187,4,2003
1.75,187,5,2003
1.75,187,6,2003
1.75,187,7,2003
1.75,187,8,2003
1.75,187,9,2003
1.75,187,10,2003
1.76,187,1,2003
1.78,187,1,2003
1.79,187,1,2003
1.79,187,2,2003
1.8,187,1,2003
1.8,187,2,2003
1.8,187,3,2003
1.8,187,4,2003
1.8,187,5,2003
1.8,187,6,2003
1.8,187,7,2003
1.8,187,8,2003
1.8,187,9,2003
1.8,187,10,2003
1.8,187,11,2003
1.8,187,12,2003
1.8,187,13,2003
1.8,187,14,2003
1.8,187,15,2003
1.8,187,16,2003
1.8099999,187,1,2003
1.8099999,187,2,2003
1.8099999,187,3,2003
1.8200001,187,1,2003
1.8200001,187,2,2003
1.8200001,187,3,2003
1.8200001,187,4,2003
1.8200001,187,5,2003
1.83,187,1,2003
1.85,187,1,2003
1.85,187,2,2003
1.85,187,3,2003
1.85,187,4,2003
1.85,187,5,2003
1.85,187,6,2003
1.85,187,7,2003
1.85,187,8,2003
1.85,187,9,2003
1.85,187,10,2003
1.85,187,11,2003
1.85,187,12,2003
1.85,187,13,2003
1.85,187,14,2003
1.85,187,15,2003
1.85,187,16,2003
1.85,187,17,2003
1.86,187,1,2003
1.86,187,2,2003
1.87,187,1,2003
1.87,187,2,2003
1.87,187,3,2003
1.87,187,4,2003
1.88,187,1,2003
1.88,187,2,2003
1.9,187,1,2003
1.9,187,2,2003
1.9,187,3,2003
1.9,187,4,2003
1.9,187,5,2003
1.9,187,6,2003
1.9,187,7,2003
1.9,187,8,2003
1.9,187,9,2003
1.9,187,10,2003
1.9,187,11,2003
1.9,187,12,2003
1.9,187,13,2003
1.9,187,14,2003
1.9,187,15,2003
1.9,187,16,2003
1.9,187,17,2003
1.9,187,18,2003
1.9,187,19,2003
1.91,187,1,2003
1.91,187,2,2003
1.92,187,1,2003
1.9299999,187,1,2003
1.9299999,187,2,2003
1.9400001,187,1,2003
1.9400001,187,2,2003
1.9400001,187,3,2003
1.95,187,1,2003
1.95,187,2,2003
1.95,187,3,2003
1.95,187,4,2003
1.95,187,5,2003
1.95,187,6,2003
1.95,187,7,2003
1.95,187,8,2003
1.95,187,9,2003
1.95,187,10,2003
1.97,187,1,2003
1.97,187,2,2003
1.97,187,3,2003
1.97,187,4,2003
1.99,187,1,2003
1.99,187,2,2003
2,187,1,2003
2,187,2,2003
2,187,3,2003
2,187,4,2003
2,187,5,2003
2,187,6,2003
2,187,7,2003
2,187,8,2003
2,187,9,2003
2,187,10,2003
2,187,11,2003
2,187,12,2003
2,187,13,2003
2,187,14,2003
2,187,15,2003
2,187,16,2003
2,187,17,2003
2,187,18,2003
2,187,19,2003
2,187,20,2003
2,187,21,2003
2,187,22,2003
2,187,23,2003
2,187,24,2003
2,187,25,2003
2,187,26,2003
2,187,27,2003
2,187,28,2003
2,187,29,2003
2,187,30,2003
2.02,187,1,2003
2.02,187,2,2003
2.05,187,1,2003
2.05,187,2,2003
2.05,187,3,2003
2.05,187,4,2003
2.05,187,5,2003
2.05,187,6,2003
2.05,187,7,2003
2.05,187,8,2003
2.05,187,9,2003
2.05,187,10,2003
2.05,187,11,2003
2.05,187,12,2003
2.05,187,13,2003
2.05,187,14,2003
2.05,187,15,2003
2.05,187,16,2003
2.0599999,187,1,2003
2.0699999,187,1,2003
2.0799999,187,1,2003
2.0799999,187,2,2003
2.0999999,187,1,2003
2.0999999,187,2,2003
2.0999999,187,3,2003
2.0999999,187,4,2003
2.0999999,187,5,2003
2.0999999,187,6,2003
2.0999999,187,7,2003
2.0999999,187,8,2003
2.0999999,187,9,2003
2.0999999,187,10,2003
2.0999999,187,11,2003
2.0999999,187,12,2003
2.0999999,187,13,2003
2.0999999,187,14,2003
2.0999999,187,15,2003
2.0999999,187,16,2003
2.0999999,187,17,2003
2.0999999,187,18,2003
2.0999999,187,19,2003
2.0999999,187,20,2003
2.0999999,187,21,2003
2.0999999,187,22,2003
2.0999999,187,23,2003
2.0999999,187,24,2003
2.0999999,187,25,2003
2.0999999,187,26,2003
2.1199999,187,1,2003
2.1199999,187,2,2003
2.1400001,187,1,2003
2.1400001,187,2,2003
2.1500001,187,1,2003
2.1500001,187,2,2003
2.1500001,187,3,2003
2.1500001,187,4,2003
2.1500001,187,5,2003
2.1500001,187,6,2003
2.1500001,187,7,2003
2.1500001,187,8,2003
2.1500001,187,9,2003
2.1500001,187,10,2003
2.1500001,187,11,2003
2.1500001,187,12,2003
2.1500001,187,13,2003
2.1500001,187,14,2003
2.1500001,187,15,2003
2.1500001,187,16,2003
2.1500001,187,17,2003
2.1500001,187,18,2003
2.1700001,187,1,2003
2.1800001,187,1,2003
2.1800001,187,2,2003
2.1900001,187,1,2003
2.1900001,187,2,2003
2.2,187,1,2003
2.2,187,2,2003
2.2,187,3,2003
2.2,187,4,2003
2.2,187,5,2003
2.2,187,6,2003
2.2,187,7,2003
2.2,187,8,2003
2.2,187,9,2003
2.2,187,10,2003
2.2,187,11,2003
2.2,187,12,2003
2.2,187,13,2003
2.2,187,14,2003
2.2,187,15,2003
2.2,187,16,2003
2.2,187,17,2003
2.2,187,18,2003
2.2,187,19,2003
2.2,187,20,2003
2.2,187,21,2003
2.2,187,22,2003
2.2,187,23,2003
2.2,187,24,2003
2.2,187,25,2003
2.2,187,26,2003
2.2,187,27,2003
2.2,187,28,2003
2.24,187,1,2003
2.25,187,1,2003
2.25,187,2,2003
2.25,187,3,2003
2.25,187,4,2003
2.25,187,5,2003
2.25,187,6,2003
2.25,187,7,2003
2.29,187,1,2003
2.3,187,1,2003
2.3,187,2,2003
2.3,187,3,2003
2.3,187,4,2003
2.3,187,5,2003
2.3,187,6,2003
2.3,187,7,2003
2.3,187,8,2003
2.3,187,9,2003
2.3,187,10,2003
2.3,187,11,2003
2.3,187,12,2003
2.3,187,13,2003
2.3,187,14,2003
2.3,187,15,2003
2.3,187,16,2003
2.3,187,17,2003
2.3,187,18,2003
2.3,187,19,2003
2.3,187,20,2003
2.3199999,187,1,2003
2.3199999,187,2,2003
2.3399999,187,1,2003
2.3499999,187,1,2003
2.3499999,187,2,2003
2.3499999,187,3,2003
2.3499999,187,4,2003
2.3699999,187,1,2003
2.4000001,187,1,2003
2.4000001,187,2,2003
2.4000001,187,3,2003
2.4000001,187,4,2003
2.4000001,187,5,2003
2.4000001,187,6,2003
2.4000001,187,7,2003
2.4000001,187,8,2003
2.4000001,187,9,2003
2.4000001,187,10,2003
2.45,187,1,2003
2.5,187,1,2003
2.5,187,2,2003
2.5,187,3,2003
2.5,187,4,2003
2.5,187,5,2003
2.52,187,1,2003
2.55,187,1,2003
2.55,187,2,2003
2.5999999,187,1,2003
2.5999999,187,2,2003
2.5999999,187,3,2003
2.6500001,187,1,2003
2.7,187,1,2003
2.7,187,2,2003
2.7,187,3,2003
2.9000001,187,1,2003
2.9000001,187,2,2003
3,187,1,2003
.99000001,188,1,2003
1,188,1,2003
1.09,188,1,2003
1.09,188,2,2003
1.15,188,1,2003
1.1900001,188,1,2003
1.2,188,1,2003
1.2,188,2,2003
1.2,188,3,2003
1.23,188,1,2003
1.24,188,1,2003
1.29,188,1,2003
1.29,188,2,2003
1.35,188,1,2003
1.38,188,1,2003
1.38,188,2,2003
1.4,188,1,2003
1.4,188,2,2003
1.4,188,3,2003
1.4,188,4,2003
1.4,188,5,2003
1.4,188,6,2003
1.45,188,1,2003
1.45,188,2,2003
1.48,188,1,2003
1.49,188,1,2003
1.49,188,2,2003
1.49,188,3,2003
1.5,188,1,2003
1.5,188,2,2003
1.5,188,3,2003
1.53,188,1,2003
1.55,188,1,2003
1.55,188,2,2003
1.55,188,3,2003
1.55,188,4,2003
1.55,188,5,2003
1.55,188,6,2003
1.58,188,1,2003
1.58,188,2,2003
1.59,188,1,2003
1.6,188,1,2003
1.6,188,2,2003
1.6,188,3,2003
1.65,188,1,2003
1.65,188,2,2003
1.65,188,3,2003
1.65,188,4,2003
1.65,188,5,2003
1.66,188,1,2003
1.7,188,1,2003
1.7,188,2,2003
1.7,188,3,2003
1.7,188,4,2003
1.7,188,5,2003
1.7,188,6,2003
1.7,188,7,2003
1.7,188,8,2003
1.7,188,9,2003
1.7,188,10,2003
1.7,188,11,2003
1.7,188,12,2003
1.7,188,13,2003
1.7,188,14,2003
1.73,188,1,2003
1.73,188,2,2003
1.75,188,1,2003
1.75,188,2,2003
1.75,188,3,2003
1.75,188,4,2003
1.75,188,5,2003
1.75,188,6,2003
1.75,188,7,2003
1.75,188,8,2003
1.75,188,9,2003
1.75,188,10,2003
1.75,188,11,2003
1.75,188,12,2003
1.75,188,13,2003
1.76,188,1,2003
1.78,188,1,2003
1.79,188,1,2003
1.79,188,2,2003
1.8,188,1,2003
1.8,188,2,2003
1.8,188,3,2003
1.8,188,4,2003
1.8,188,5,2003
1.8,188,6,2003
1.8,188,7,2003
1.8,188,8,2003
1.8,188,9,2003
1.8,188,10,2003
1.8,188,11,2003
1.8,188,12,2003
1.8,188,13,2003
1.8,188,14,2003
1.8,188,15,2003
1.8,188,16,2003
1.8099999,188,1,2003
1.8099999,188,2,2003
1.8099999,188,3,2003
1.8200001,188,1,2003
1.8200001,188,2,2003
1.8200001,188,3,2003
1.8200001,188,4,2003
1.83,188,1,2003
1.85,188,1,2003
1.85,188,2,2003
1.85,188,3,2003
1.85,188,4,2003
1.85,188,5,2003
1.85,188,6,2003
1.85,188,7,2003
1.85,188,8,2003
1.85,188,9,2003
1.85,188,10,2003
1.85,188,11,2003
1.85,188,12,2003
1.85,188,13,2003
1.85,188,14,2003
1.85,188,15,2003
1.85,188,16,2003
1.85,188,17,2003
1.86,188,1,2003
1.86,188,2,2003
1.87,188,1,2003
1.87,188,2,2003
1.87,188,3,2003
1.87,188,4,2003
1.88,188,1,2003
1.88,188,2,2003
1.9,188,1,2003
1.9,188,2,2003
1.9,188,3,2003
1.9,188,4,2003
1.9,188,5,2003
1.9,188,6,2003
1.9,188,7,2003
1.9,188,8,2003
1.9,188,9,2003
1.9,188,10,2003
1.9,188,11,2003
1.9,188,12,2003
1.9,188,13,2003
1.9,188,14,2003
1.9,188,15,2003
1.9,188,16,2003
1.9,188,17,2003
1.9,188,18,2003
1.9,188,19,2003
1.91,188,1,2003
1.91,188,2,2003
1.92,188,1,2003
1.9299999,188,1,2003
1.9299999,188,2,2003
1.9299999,188,3,2003
1.9400001,188,1,2003
1.9400001,188,2,2003
1.9400001,188,3,2003
1.95,188,1,2003
1.95,188,2,2003
1.95,188,3,2003
1.95,188,4,2003
1.95,188,5,2003
1.95,188,6,2003
1.95,188,7,2003
1.95,188,8,2003
1.95,188,9,2003
1.97,188,1,2003
1.97,188,2,2003
1.97,188,3,2003
1.97,188,4,2003
1.99,188,1,2003
1.99,188,2,2003
2,188,1,2003
2,188,2,2003
2,188,3,2003
2,188,4,2003
2,188,5,2003
2,188,6,2003
2,188,7,2003
2,188,8,2003
2,188,9,2003
2,188,10,2003
2,188,11,2003
2,188,12,2003
2,188,13,2003
2,188,14,2003
2,188,15,2003
2,188,16,2003
2,188,17,2003
2,188,18,2003
2,188,19,2003
2,188,20,2003
2,188,21,2003
2,188,22,2003
2,188,23,2003
2,188,24,2003
2,188,25,2003
2,188,26,2003
2,188,27,2003
2.02,188,1,2003
2.05,188,1,2003
2.05,188,2,2003
2.05,188,3,2003
2.05,188,4,2003
2.05,188,5,2003
2.05,188,6,2003
2.05,188,7,2003
2.05,188,8,2003
2.05,188,9,2003
2.05,188,10,2003
2.05,188,11,2003
2.05,188,12,2003
2.05,188,13,2003
2.05,188,14,2003
2.05,188,15,2003
2.05,188,16,2003
2.05,188,17,2003
2.05,188,18,2003
2.05,188,19,2003
2.0599999,188,1,2003
2.0599999,188,2,2003
2.0699999,188,1,2003
2.0799999,188,1,2003
2.0799999,188,2,2003
2.0999999,188,1,2003
2.0999999,188,2,2003
2.0999999,188,3,2003
2.0999999,188,4,2003
2.0999999,188,5,2003
2.0999999,188,6,2003
2.0999999,188,7,2003
2.0999999,188,8,2003
2.0999999,188,9,2003
2.0999999,188,10,2003
2.0999999,188,11,2003
2.0999999,188,12,2003
2.0999999,188,13,2003
2.0999999,188,14,2003
2.0999999,188,15,2003
2.0999999,188,16,2003
2.0999999,188,17,2003
2.0999999,188,18,2003
2.0999999,188,19,2003
2.0999999,188,20,2003
2.0999999,188,21,2003
2.0999999,188,22,2003
2.0999999,188,23,2003
2.0999999,188,24,2003
2.1199999,188,1,2003
2.1199999,188,2,2003
2.1199999,188,3,2003
2.1400001,188,1,2003
2.1500001,188,1,2003
2.1500001,188,2,2003
2.1500001,188,3,2003
2.1500001,188,4,2003
2.1500001,188,5,2003
2.1500001,188,6,2003
2.1500001,188,7,2003
2.1500001,188,8,2003
2.1500001,188,9,2003
2.1500001,188,10,2003
2.1500001,188,11,2003
2.1500001,188,12,2003
2.1500001,188,13,2003
2.1500001,188,14,2003
2.1500001,188,15,2003
2.1500001,188,16,2003
2.1500001,188,17,2003
2.1500001,188,18,2003
2.1500001,188,19,2003
2.1700001,188,1,2003
2.1800001,188,1,2003
2.1900001,188,1,2003
2.1900001,188,2,2003
2.2,188,1,2003
2.2,188,2,2003
2.2,188,3,2003
2.2,188,4,2003
2.2,188,5,2003
2.2,188,6,2003
2.2,188,7,2003
2.2,188,8,2003
2.2,188,9,2003
2.2,188,10,2003
2.2,188,11,2003
2.2,188,12,2003
2.2,188,13,2003
2.2,188,14,2003
2.2,188,15,2003
2.2,188,16,2003
2.2,188,17,2003
2.2,188,18,2003
2.2,188,19,2003
2.2,188,20,2003
2.2,188,21,2003
2.2,188,22,2003
2.2,188,23,2003
2.2,188,24,2003
2.2,188,25,2003
2.2,188,26,2003
2.2,188,27,2003
2.2,188,28,2003
2.2,188,29,2003
2.24,188,1,2003
2.25,188,1,2003
2.25,188,2,2003
2.25,188,3,2003
2.25,188,4,2003
2.25,188,5,2003
2.25,188,6,2003
2.25,188,7,2003
2.25,188,8,2003
2.25,188,9,2003
2.29,188,1,2003
2.3,188,1,2003
2.3,188,2,2003
2.3,188,3,2003
2.3,188,4,2003
2.3,188,5,2003
2.3,188,6,2003
2.3,188,7,2003
2.3,188,8,2003
2.3,188,9,2003
2.3,188,10,2003
2.3,188,11,2003
2.3,188,12,2003
2.3,188,13,2003
2.3,188,14,2003
2.3,188,15,2003
2.3,188,16,2003
2.3,188,17,2003
2.3,188,18,2003
2.3,188,19,2003
2.3199999,188,1,2003
2.3199999,188,2,2003
2.3399999,188,1,2003
2.3499999,188,1,2003
2.3499999,188,2,2003
2.3499999,188,3,2003
2.3699999,188,1,2003
2.4000001,188,1,2003
2.4000001,188,2,2003
