item,item_id,id_count,item_id_raw,description,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust
141,211502,1,211502,CHEDDAR-IMPORTED-PER KG,1,198802,200901,1,1,252,10104,101,215,.79000002,14.95,4.597157,4.1599998,2.6149197,0,305,,211502,30612,251,311,317,,KG,0,
142,211504,1,211504,BRIE PER KG,1,198802,200612,1,1,227,10104,101,215,.449,17.459999,4.4490991,4.5100002,2.4308248,0,236,,211504,29482,226,393,403,,KG,0,
143,211505,1,211505,CHEESE CHESHIRE-PER KG,1,199002,199801,1,25,120,10104,101,190,.903,12.75,2.4987638,1.85,1.3966967,0,306,,211505,16520,95,848,860,,KG,0,
144,211506,1,211506,"CHEESE SPREAD, 125g-200g TUB",1,199802,202303,1,121,422,10104,101,175,.31999999,5.6700001,1.2013704,1.15,.33100015,1010405,307,,211506,36196,301,213,218,,UB,0,
145,211507,1,211507,EDAM PER KG,1,200002,201801,1,145,360,10104,101,157,1.1900001,17.15,5.5651937,5.4200001,1.7988553,1010405,545,,211507,25355,215,429,442,,KG,0,
146,211508,1,211508,PROCESSED CHEESE SLICES (10),1,200202,200401,1,169,192,10104,101,86,.44,1.98,.99047762,.99000001,.23199673,0,1069,,211508,3057,23,1157,1176,,0),0,
147,211509,1,211509,HARD REGIONAL CHEESE PER KG,1,200402,202303,1,193,422,10104,101,132,2.0999999,22.5,7.1132731,7,1.6220762,1010405,741,,211509,30584,229,353,377,,KG,0,
148,211510,1,211510,PARMESAN CHEESE-PER KG,1,200902,202303,1,253,422,10104,101,114,8.3299999,47.919998,21.468386,20.9,6.9032946,1010405,985,,211510,21405,169,567,575,,KG,0,
149,211511,1,211511,SOFT CONTINENTAL CHEESE - KG,1,201202,202303,1,289,422,10104,101,115,1.75,29,8.8410645,8.3999996,3.0583818,1010405,1185,,211511,28940,133,683,686,,KG,0,
151,211602,1,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,198802,202201,1,1,408,10104,101,224,.44999999,109,1.7615896,1.58,.85139275,1010407,547,,211602,54434,407,121,128,, 6,0,
152,211603,2,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,200902,202201,2,1,408,10104,101,114,1,7,2.8198435,2.79,.72942048,1010407,66,1,211603,58902,407,121,126,, 6,0,
150,211603,2,211601,EGGS-LARGE-PER DOZ OR 2 X 6,1,198802,200901,2,1,408,10104,101,224,.47999999,119,1.5767773,1.49,.7934376,0,67,1,211603,58902,407,121,126,, 6,0,
153,211604,1,211604,EGGS PER DOZEN OR 2 X 6 BOX,,202202,202303,1,409,422,,,74,1.05,7.5999999,3.0376484,2.6500001,1.117799,,546,,211604,2781,13,1199,1211,,OX,0,
154,211701,1,211701,SHOP MILK-PASTEURISED-PER PT,1,198802,200201,1,1,168,10104,101,220,.19,.47999999,.29002789,.28,.0353912,0,1167,,211701,32488,167,579,590,,PT,0,
155,211709,1,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,199002,202303,1,25,422,10104,101,234,.49000001,2.5999999,1.1463791,1.09,.25380719,1010401,1168,,211709,83742,397,129,130,,TR,0,
156,211710,1,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,199002,202303,1,25,422,10104,101,226,.31,2.1500001,.70832294,.66000003,.18419155,1010402,930,,211710,61425,397,129,133,, L,0,
157,211711,1,211711,MILK-FLAVOURED,1,199602,200301,1,97,180,10104,101,180,.19,1.1900001,.60257703,.58999997,.19274491,0,933,,211711,11750,83,893,914,,ED,0,
158,211712,1,211712,"MILK, LONG-LIFE, 500ML",1,200002,200201,1,145,168,10104,101,83,.19,.69,.3001062,.28,.063029341,0,931,,211712,3013,23,1157,1177,,ML,0,
159,211713,1,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,201402,202303,1,313,422,10104,101,100,.33000001,3,1.1119962,1.1,.3822211,1010406,929,,211713,22132,109,779,785,,MS,0,
160,211714,1,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,201702,202303,1,349,422,10104,101,93,.55000001,3.7,1.4245822,1.49,.37654516,1010406,959,,211714,16863,73,923,929,,LT,0,
161,211802,1,211802,YOGHURT-FRUIT-SMALL INDIVIDUAL,1,198802,199812,1,1,131,10104,101,207,.1,.69,.2771346,.28,.054073773,0,1416,,211802,26073,130,710,727,,AL,0,
162,211803,1,211803,FRESH CREAM SINGLE 142ML CARTN,1,198802,200101,1,1,156,10104,101,205,.18000001,.94999999,.35245827,.34999999,.084247977,0,606,,211803,24570,155,617,629,,TN,0,
163,211804,1,211804,POWDERED SKIMMED MILK-198G,1,198903,200201,1,14,168,10104,101,208,.55000001,2.95,1.1301211,1.11,.23885207,0,1043,,211804,24594,154,638,639,,8G,0,
164,211805,1,211805,FROMAGE FRAIS-FLAVOURED-6 PACK,1,199102,199812,1,37,131,10104,101,184,.44999999,2.3,1.1456065,1.1900001,.21844864,0,648,,211805,14501,94,872,874,,CK,0,
165,211806,1,211806,YOGHURT/FROMAGE FRAIS-SMALL,1,199902,200901,1,133,252,10104,101,155,.059999999,.94999999,.37675279,.37,.13650408,0,1419,,211806,17264,119,748,760,,LL,0,
166,211807,1,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,199902,202303,1,133,422,10104,101,158,.23999999,3.49,1.4040416,1.42,.41785711,1010404,1418,,211807,35278,289,223,240,,5G,0,
167,211808,1,211808,CHILLED POT DESSERT 125-200G,1,200102,202303,1,157,422,10104,101,155,.15000001,2.5,.67495841,.63,.28647861,1010406,347,,211808,37276,265,260,278,,0G,0,
168,211809,1,211809,FRESH SINGLE CREAM 284-300ML,1,200102,200901,1,157,252,10104,101,130,.27000001,1.95,.59481418,.52999997,.13808925,0,610,,211809,11221,95,848,869,,ML,0,
169,211810,1,211810,POWDERED BABY FORMULA,1,200202,200501,1,169,204,10104,101,99,1.98,9.0799999,5.9238725,5.8899999,.63027811,0,1041,,211810,5743,35,1096,1112,,LA,0,
170,211812,1,211812,MILK- FLAVOURED 500-568ML,1,200302,200601,1,181,216,10104,101,99,.31999999,1.29,.74969435,.82999998,.21302,0,932,,211812,4253,35,1096,1121,,ML,0,
171,211813,1,211813,PROBIOTIC-STYLE YOGHURT DRINK,1,200702,201501,1,229,324,10104,101,107,.12,1.97,.34874731,.33000001,.099796057,0,1068,,211813,19438,95,848,857,,NK,0,
172,211814,1,211814,YOGHURT-SMALL INDIVIDUAL,1,200902,202303,1,253,422,10104,101,117,.079999998,1.7,.60506672,.64999998,.17666256,1010404,1417,,211814,22924,169,567,572,,AL,0,
173,211815,1,211815,FRESH DOUBLE CREAM 250ML-300ML,1,200902,202303,1,253,422,10104,101,116,.41999999,1.99,1.073369,1.08,.18556768,1010406,607,,211815,23197,169,567,571,,ML,0,
174,211816,1,211816,POWDERED BABY FORMULA 400-900G,1,201002,202303,1,265,422,10104,101,125,3.49,18,9.4641924,9,1.9153868,1010406,1042,,211816,32118,157,606,614,,0G,0,
175,211901,1,211901,TEA BAGS PKT OF 80 (230G-250G),1,198802,202303,1,1,422,10201,102,225,.41999999,5.3899999,1.6203609,1.55,.55309051,1020102,1237,,211901,67877,421,1,77,,G),0,
176,211902,1,211902,TEA-LOOSE-125G,1,198802,200201,1,1,168,10201,102,214,.25,1.99,.65278423,.67000002,.18683016,0,1239,,211902,29951,167,579,593,,5G,0,
177,211903,1,211903,HERBAL/FRUIT TEA-BAGS,1,200102,200301,1,157,180,10201,102,80,.63,1.85,1.0058603,.99000001,.17395678,0,748,,211903,2906,23,1157,1179,,GS,0,
178,211904,1,211904,TEA BAGS-2-PACKET OF 240,1,200302,202303,1,181,422,10201,102,16,1.25,8.8999996,4.0679026,3.98,1.135673,1020102,1238,,211904,38025,241,320,333,,40,0,
179,211905,1,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,201902,202303,1,373,422,10201,102,82,.63,4.5,1.8737911,1.8,.60780716,1020102,592,,211905,10770,49,1016,1025,,0G,0,
180,212001,1,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,198802,202303,1,1,422,10202,102,231,.20999999,3.03,1.0531162,.99000001,.35635298,1020203,680,,212001,86559,421,1,59,,LT,0,
181,212003,1,212003,COCA/PEPSI COLA 330ML CAN,1,198802,200501,1,1,204,10202,102,220,.14,.72000003,.33350751,.33000001,.097724058,0,401,,212003,36975,203,467,474,,AN,0,
182,212004,1,212004,OTHER FIZZY DRINK-PER CAN-330M,1,198802,200501,1,1,204,10202,102,220,.13,1,.33135229,.31999999,.099661261,0,968,,212004,35976,203,467,476,,0M,0,
183,212005,1,212005,PURE ORANGE JUICE-1 LTR CARTON,1,198802,200801,1,1,240,10202,102,223,.23999999,3.1900001,.8111127,.75,.29286817,0,1077,,212005,41178,239,346,347,,ON,0,
184,212006,1,212006,FRUIT JUICE NOT ORANGE 1L,1,199102,202303,1,37,422,10202,102,223,.33000001,5.9899998,.96531677,.88999999,.33662987,1020203,676,,212006,58310,385,137,138,,1L,0,
185,212008,1,212008,LEMONADE-2 LITRE BOTTLE,1,199302,202303,1,61,422,10202,102,215,.13,3.5899999,.69329184,.58999997,.33785263,1020202,845,,212008,51928,361,144,150,,LE,0,
186,212009,1,212009,FRUIT DRINK-200-290ML 3-PACK,1,199302,201001,1,61,264,10202,102,203,.23,2.3699999,.87346476,.87,.20872931,0,671,,212009,27589,203,467,482,,CK,0,
187,212010,1,212010,MINERAL WATER STILL 1.5-2L,1,199402,202303,1,73,422,10202,102,222,.13,1.9,.63001597,.60000002,.22059833,1020201,934,,212010,68325,349,158,160,,2L,0,
188,212011,1,212011,COLA FLAVD DRINK 1.75-2 LT BTL,1,199402,201901,1,73,372,10202,102,220,.15000001,3.79,1.2897923,1.29,.51286632,1020202,411,,212011,60121,299,220,221,,TL,0,
189,212012,1,212012,PK6/8 FIZZY DRINK/COLA CANS,1,199402,201601,1,73,336,10202,102,208,.58999997,6.9899998,2.4676821,2.3499999,.66421586,1020202,1007,,212012,33674,263,285,288,,NS,0,
190,212013,1,212013,PURE ORANGE JUICE- PACK 3/4,1,199402,200601,1,73,216,10202,102,168,.75999999,3.49,2.4018717,2.45,.31637791,0,1076,,212013,14886,143,656,678,,/4,0,
191,212014,1,212014,"FRUIT JUICE DRINK, 5-99% PURE",1,200002,200201,1,145,168,10202,102,92,.34,1.59,.63942051,.58999997,.10853008,0,675,,212014,3089,23,1157,1174,,RE,0,
192,212015,1,212015,FIZZY ENERGY DRINK 250-500ML,1,200102,202303,1,157,422,10202,102,155,.18000001,2.4000001,1.1182718,1.15,.33589941,1020202,583,,212015,38844,265,260,277,,ML,0,
193,212016,1,212016,FRESH/CHILL ORANGE JUICE 900ML,1,200302,202303,1,181,422,10202,102,138,.56999999,5.9899998,1.9616259,2,.58463037,1020203,639,,212016,32849,241,320,339,,ML,0,
194,212017,1,212017,FIZZY BOTTLED DRINK 500ML,1,200502,202303,1,205,422,10202,102,127,.2,2.3499999,1.1635132,1.1799999,.26972148,1020202,581,,212017,31373,217,404,415,,ML,0,
195,212018,1,212018,FIZZY CANNED DRINK 330ML,1,200502,201001,1,205,264,10202,102,100,.13,1.01,.483208,.47,.11603709,0,582,,212018,7288,59,983,1006,,ML,0,
196,212019,1,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,200802,202101,1,241,396,10202,102,7,.64999998,3.9000001,2.4832232,2.78,.53013295,1020203,1075,,212019,11039,155,617,637,,TR,0,
197,212020,1,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,201002,202303,1,265,422,10202,102,120,.72000003,4.9899998,1.9687731,1.98,.7442078,1020203,670,,212020,32080,157,606,615,,CK,0,
198,212021,1,212021,BOTTLE STILL WATER 500ML,1,201002,202303,1,265,422,10202,102,121,.090000004,1.5,.49083292,.5,.21656349,1020201,208,,212021,35482,157,606,609,,ML,0,
199,212022,1,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,201402,202303,1,313,422,10202,102,102,.20999999,2.99,.91629964,.85000002,.45617655,1020202,938,,212022,24930,109,779,783,,IC,0,
200,212023,1,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,201602,202303,1,337,422,10202,102,97,.49000001,6.8899999,2.9719682,3,.90645397,1020202,412,,212023,18231,85,878,887,,-8,0,
201,212024,1,212024,FLAVOURED WATER BOTT 900ML-1.5,1,201702,202303,1,349,422,10202,102,92,.2,2.3900001,.72355902,.69999999,.28599155,1020201,591,,212024,16541,73,923,932,,.5,0,
202,212025,1,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,201902,202303,1,373,422,10202,102,78,.38999999,2.75,1.9377053,2,.32496235,1020202,410,,212025,10075,49,1016,1027,,2L,0,
203,212026,1,212026,"COLA DRINK, DIET 1.25-2LTR",1,201902,202303,1,373,422,10202,102,80,.17,2.6900001,1.4776307,1.59,.54973543,1020202,409,,212026,11058,49,1016,1024,,TR,0,
204,212027,1,212027,FRUIT/VEG SMOOTHIE,,202102,202303,1,397,422,,,15,1,4.75,2.570127,2.5,.91925186,,681,,212027,4251,25,1144,1154,,IE,0,
205,212101,1,212101,SUGAR -GRANULATED-WHITE-PER KG,1,198802,202303,1,1,422,10108,101,234,.34,3.04,.79757589,.72000003,.31122306,1010801,1220,,212101,88173,421,1,56,,KG,0,
206,212104,1,212104,"MARMALADE, MEDIUM CUT",,199601,199601,1,96,96,,,97,.49000001,1.35,.80336738,.81,.1120297,,870,,212104,196,0,1317,1344,,UT,0,
207,212105,1,212105,STRAWBERRY JAM 1 LB,,199601,199601,1,96,96,,,100,.49000001,1.1900001,.80121213,.79000002,.10817613,,1219,,212105,198,0,1317,1343,,LB,0,
208,212106,1,212106,JAR OF JAM-340-454G,1,199602,202303,1,97,422,10108,101,207,.27000001,4.9899998,1.0378518,.94999999,.3878867,1010802,804,,212106,47385,325,175,180,,4G,0,
209,212107,1,212107,HONEY JAR/BOTTLE 340G-454G,1,201402,202303,1,313,422,10108,101,103,.69,7.3499999,2.4457564,2.3499999,.88966697,1010802,781,,212107,25055,109,779,782,,4G,0,
210,212202,1,212202,MINTS,1,198802,202303,1,1,422,10108,101,219,.090000004,1.29,.34110779,.25,.21699831,1010804,937,,212202,64209,421,1,88,,TS,0,
211,212203,1,212203,THROAT LOZENGES,1,198802,200201,1,1,168,10108,101,203,.17,.60000002,.3411158,.33000001,.075222634,0,1245,,212203,24377,167,579,600,,ES,0,
212,212205,1,212205,INDIVIDUALLY WRAPPED CHOCOLATES,,199601,199601,1,96,96,,,108,1.75,4.25,3.1167915,2.9000001,.38533515,,799,,212205,187,0,1317,1349,,ES,0,
213,212207,1,212207,CANDY COATED CHOCOLATE,1,198802,201201,1,1,288,10108,101,213,.15000001,.73000002,.29800287,.27000001,.10000359,0,252,,212207,42401,287,243,247,,TE,0,
214,212208,1,212208,CHOCOLATE 2,,199601,199601,1,96,96,,,108,.28,.67000002,.31149733,.30000001,.048203241,,358,,212208,187,0,1317,1348,, 2,0,
215,212209,1,212209,CHOCOLATE 3,1,198802,200201,1,1,168,10108,101,194,.2,.94999999,.29232335,.28999999,.06055044,0,359,,212209,22928,167,579,602,, 3,0,
216,212210,1,212210,CARTON/BOX OF CHOCOLATES 2,,199601,199601,1,96,96,,,113,1.99,2.95,2.6128643,2.6900001,.1369448,,287,,212210,199,0,1317,1342,, 2,0,
217,212211,1,212211,CHOCOLATE 4,1,198802,202303,1,1,422,10108,101,220,.16,1.1900001,.41489071,.34,.19379464,1010804,360,,212211,64825,421,1,84,, 4,0,
218,212212,2,212212,CHOCOLATE 5,1,198802,200401,2,1,192,10101,101,212,.15000001,.44999999,.24630566,.23999999,.049775772,0,50,1,212212,65982,191,496,497,, 5,0,
218,212212,2,212212,CHOCOLATE 5,1,198802,200401,2,1,192,10108,101,212,.15000001,.44999999,.24630566,.23999999,.049775772,0,51,1,212212,65982,191,496,497,, 5,0,
219,212213,1,212213,CHOCOLATE 6,,199601,199601,1,96,96,,,116,.23,.34999999,.25118226,.23999999,.01849756,,361,,212213,203,0,1317,1340,, 6,0,
220,212214,1,212214,FRUIT PASTILLES 2,1,198802,202303,1,1,422,10108,101,219,.12,1.1900001,.40556327,.34999999,.19013344,1010804,677,,212214,61775,421,1,94,, 2,0,
221,212215,1,212215,BAG OF SWEETS 150 - 250G,1,199202,201201,1,49,288,10108,101,207,.14,2.52,1.0621276,1.05,.38569608,0,160,,212215,28779,239,346,352,,0G,0,
222,212216,1,212216,CHOCOLATE 7,,199601,199601,1,96,96,,,9,.69,.88999999,.85393441,.86000001,.044395138,,362,,212216,61,0,1317,1358,, 7,0,
223,212217,1,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,199502,202303,1,85,422,10108,101,211,.13,3.95,.39708701,.38,.16747509,1010804,309,,212217,49001,337,166,169,,PK,0,
224,212218,1,212218,CARTON/BOX OF CHOCS 150-400GM,1,199602,202303,1,97,422,10108,101,203,.89999998,12,4.8057861,4.75,1.4776989,1010803,288,,212218,35175,325,175,183,,GM,0,
225,212219,1,212219,CHOCOLATE 8,1,200202,201801,1,169,360,10108,101,148,.2,.99000001,.54630524,.55000001,.13214894,1010804,363,,212219,24559,191,496,519,, 8,0,
226,212220,1,212220,CHOCOLATE COATED PEANUT,1,200202,200601,1,169,216,10108,101,114,.2,.55000001,.39730367,.38999999,.037740499,0,365,,212220,4992,47,1032,1066,,UT,0,
227,212221,1,212221,CHOCOLATE 9,1,200202,200301,1,169,180,10108,101,62,.36000001,1.1900001,.86100298,.85000002,.067626111,0,364,,212221,678,11,1217,1289,, 9,0,
228,212222,1,212222,CHOCOLATE 10,1,200302,202303,1,181,422,10108,101,145,.25,1.5,.60918897,.60000002,.14134158,1010803,354,,212222,28889,241,320,344,,10,0,
229,212223,1,212223,BRAND CHOC SWEETS 90-185G BAG,1,201202,202303,1,289,422,10108,101,126,.75,3.25,1.6119508,1.5,.58680552,1010803,227,,212223,24642,133,683,690,,AG,0,
230,212224,1,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,201202,202303,1,289,422,10108,101,126,.49000001,3.29,1.2199249,1,.37380195,1010804,1227,,212224,26921,133,683,688,,AG,0,
231,212225,1,212225,CHOCOLATE LARGE BAR 100-200G,1,201602,202303,1,337,422,10108,101,118,.25999999,3.5,1.4252,1.5,.53666371,1010803,367,,212225,16881,85,878,890,,0G,0,
232,212226,1,212226,CHOCOLATE 12,1,201702,202303,1,349,422,10108,101,113,.23,1.6900001,.57841039,.60000002,.20307177,1010804,356,,212226,13783,73,923,935,,12,0,
233,212227,1,212227,CHOCOLATE 13CHOCOLATE 13CHOCOLATE 13,1,201802,202101,1,361,396,10108,101,85,.25,1,.60524487,.58999997,.13115916,1010803,357,,212227,3880,35,1096,1125,,13,0,
234,212228,1,212228,MALTED CHOCOLATE SWEETS,,202102,202303,1,397,422,,,87,.33000001,1.1900001,.68397325,.64999998,.11688299,,866,,212228,3589,25,1144,1156,,TS,0,
235,212301,1,212301,POTATOES-OLD-LOOSE-WHITE-PER L,1,199601,199812,1,96,131,10107,101,238,.039999999,.75,.24060453,.2,.12801348,1010704,1036,,212301,9179,35,1096,1099,, L,0,
236,212302,1,212302,POTATOES-OLD-PREPK-WHITE-PERKG,1,199601,200401,1,96,192,10107,101,257,.068000004,1.99,.45099398,.40000001,.22751012,1010704,1038,,212302,21272,96,847,847,,KG,0,
237,212305,1,212305,POTATOES-NEW-LOOSE-PER LB,1,199601,199812,1,96,131,10107,101,234,.039999999,1.49,.29078048,.28,.15320832,1010704,1033,,212305,9690,35,1096,1098,,LB,0,
238,212307,1,212307,POTATOES-OLD RED-PER KG,1,199601,200201,1,96,168,10107,101,225,.050000001,2.25,.57599151,.50999999,.29876658,1010704,1035,,212307,10804,72,939,939,,KG,0,
239,212308,1,212308,POTATOES-OLD-LOOSE-WHITE-PERKG,1,199902,200401,1,133,192,10107,101,186,.1,4.4000001,.7001493,.63999999,.32781175,1010704,1037,,212308,13997,59,983,985,,KG,0,
240,212309,1,212309,POTATOES-NEW-PER KG,1,199902,202303,1,133,422,10107,101,209,.1,8,1.2489632,1.15,.58825904,1010704,1034,,212309,67430,289,223,236,,KG,0,
241,212310,1,212310,POTATOES- OLD WHITE PER KG,1,200402,202303,1,193,422,10107,101,180,.12,6,.73878896,.67000002,.31766021,1010704,1032,,212310,61559,229,353,356,,KG,0,
242,212311,1,212311,POTATOES- BAKING PR KG,1,200402,202303,1,193,422,10107,101,174,.13,7,1.1048195,1.08,.4319275,1010704,1031,,212311,55316,229,353,361,,KG,0,
243,212402,1,212402,POTATO CRISPS 25G-50G,1,198802,202303,1,1,422,10107,101,229,.07,1.25,.42041808,.31999999,.23415709,1010705,1026,,212402,70296,421,1,71,,0G,0,
244,212404,1,212404,POTATO CRISPS-MULTI-PACK,1,198903,202303,1,14,422,10107,101,238,.19,4.5,1.264475,1.15,.42200437,1010705,1028,,212404,87716,408,107,111,,CK,0,
245,212405,1,212405,FROZEN CHIPS 900G-1.5KG,1,199202,202303,1,49,422,10107,101,236,.30000001,4.75,1.5024008,1.5,.5513308,1010704,656,,212405,79870,373,139,139,,KG,0,
246,212406,1,212406,POTATO FLAVOUR SNACK IN TUBE,1,200002,200501,1,145,204,10107,101,128,.49000001,1.99,1.3460079,1.38,.17767511,0,1030,,212406,8369,59,983,1000,,BE,0,
247,212407,1,212407,POTATO CRISPS/CHIPS 150-200G,1,200302,200501,1,181,204,10107,101,8,.69,2,1.3250322,1.35,.20593165,0,1029,,212407,1550,23,1157,1190,,0G,0,
248,212408,1,212408,PREMIUM POTATO CRISPS/CHIPS,1,200502,202303,1,205,422,10107,101,14,.57999998,2.9000001,1.6248978,1.6,.41703102,1010705,1058,,212408,21195,217,404,425,,PS,0,
249,212409,1,212409,P'PARED MASHED POTATO 400-650G,1,201802,202303,1,361,422,10107,101,120,.60000002,3.8800001,1.2565676,1,.51910812,1010704,971,,212409,20053,61,965,968,,0G,0,
250,212501,1,212501,FRESH VEG-TOMATOES-PER LB,1,198802,199812,1,1,131,10107,101,265,.14,1.99,.59111184,.58999997,.16126245,0,637,,212501,39265,130,710,716,,LB,0,
251,212503,1,212503,FRESH VEG-CABBAGE -WHOLE-PER L,1,198802,199812,1,1,131,10107,101,263,.050000001,1.35,.30601713,.28,.13928078,0,615,,212503,35780,130,710,720,, L,0,
252,212504,1,212504,FRESH VEG-CAULIFLOWER-EACH,1,198802,202303,1,1,422,10107,101,286,.1,5.75,.85646784,.81999999,.33832812,1010701,619,,212504,124236,421,1,12,,CH,0,
253,212505,1,212505,FRESH VEG-SPROUTS-PER LB,1,198802,199812,1,1,131,10107,101,258,.1,1.65,.39929441,.38999999,.14503916,0,635,,212505,17890,130,710,731,,LB,0,
254,212506,1,212506,FRESH VEG-CARROTS-PER LB,1,198802,199812,1,1,131,10107,101,264,.039999999,.99000001,.24130745,.23999999,.082216993,0,618,,212506,39859,130,710,713,,LB,0,
255,212507,1,212507,FRESH VEG-ONIONS-PER LB,1,198802,199812,1,1,131,10107,101,263,.064000003,1.1900001,.27590501,.25999999,.097744353,0,631,,212507,39910,130,710,712,,LB,0,
256,212508,1,212508,FRESH VEG-MUSHROOMS-PER 0.25LB,1,198802,199812,1,1,131,10107,101,265,.078000002,3.6400001,.33461699,.34,.10416551,0,628,,212508,39361,130,710,714,,LB,0,
257,212510,1,212510,FRESH VEG-CUCUMBER-WHOLE,1,198802,202303,1,1,422,10107,101,286,.1,8.5,.66937369,.62,.2123237,1010701,621,,212510,132059,421,1,7,,LE,0,
258,212511,1,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,198802,202303,1,1,422,10107,101,283,.1,3.9000001,.71916908,.69,.23480046,1010701,627,,212511,128593,421,1,8,,CH,0,
259,212513,1,212513,FRESH VEG-LEEKS-PER LB,1,199502,199812,1,85,131,10107,101,251,.18000001,2.3499999,.68314922,.64999998,.20850588,0,626,,212513,14314,46,1075,1075,,LB,0,
260,212514,1,212514,FRESH VEG-GREEN PEPPER-SPECIFY,1,199602,199812,1,97,131,10107,101,232,.2,3,1.1070783,1.05,.41300502,0,624,,212514,10025,34,1135,1135,,FY,0,
261,212515,1,212515,FRESH VEG-TOMATOES-PER KG,1,199902,202303,1,133,422,10107,101,210,.30000001,40,2.1959107,1.98,1.2385536,1010701,636,,212515,86819,289,223,229,,KG,0,
262,212516,1,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,199902,202303,1,133,422,10107,101,207,.18000001,4.3899999,.78273845,.76999998,.26976708,1010701,616,,212516,79640,289,223,232,,KG,0,
263,212517,1,212517,FRESH VEG-SPROUTS-PER KG,1,199902,200612,1,133,227,10107,101,195,.22,6.9499998,1.1571592,1.08,.47436994,0,634,,212517,10680,94,872,875,,KG,0,
264,212518,1,212518,FRESH VEG-CARROTS-PER KG,1,199902,202303,1,133,422,10107,101,210,.14,4.5,.74464637,.69999999,.27294692,1010701,617,,212518,92819,289,223,224,,KG,0,
265,212519,1,212519,FRESH VEG-ONIONS-PER KG,1,199902,202303,1,133,422,10107,101,210,.17,4.5500002,.84631371,.80000001,.33335876,1010701,630,,212519,89627,289,223,226,,KG,0,
266,212520,1,212520,FRESH VEG-MUSHROOMS-PER KG,1,199902,202303,1,133,422,10107,101,210,.56999999,15,3.1904137,3.0799999,.82024199,1010701,629,,212520,90779,289,223,225,,KG,0,
267,212521,1,212521,FRESH VEG-LEEKS-PER KG,1,199902,200101,1,133,156,10107,101,155,.36000001,4.23,1.4411246,1.3200001,.48133865,0,625,,212521,6260,23,1157,1158,,KG,0,
268,212522,1,212522,FRESH VEG-GREEN PEPPER-PER KG,1,199902,200201,1,133,168,10107,101,167,.17,6.9899998,2.0661886,2.1800001,1.194792,0,623,,212522,8653,35,1096,1100,,KG,0,
269,212523,1,212523,"BROCCOLI, PER KG",1,200002,200201,1,145,168,10107,101,153,.30000001,4.4499998,1.4597342,1.3200001,.53896636,0,237,,212523,4628,23,1157,1165,,KG,0,
270,212524,1,212524,PRE-PACKED SALAD,1,200002,200201,1,145,168,10107,101,105,.38999999,2.49,1.2411988,1.09,.39815828,0,1047,,212524,3120,23,1157,1173,,AD,0,
