quote_date,item_id,description,name5,date,price,p,keep
200504,220107,PUB -HOT MEAL,A. Pub Meal,207,80,6.4241667,1
200504,220107,PUB -HOT MEAL,A. Pub Meal,207,90,7.3841667,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,10,3.7625,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,20,4.1887498,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,30,4.5208335,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,40,4.8083334,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,50,5.2120833,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,60,5.4958334,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,70,5.7641664,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,80,6.2520833,1
200505,220107,PUB -HOT MEAL,A. Pub Meal,208,90,7.0045834,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,10,3.7233334,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,20,4.2624998,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,30,4.6083331,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,40,4.873333,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,50,5.2370834,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,60,5.6566668,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,70,6,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,80,6.5283332,1
200506,220107,PUB -HOT MEAL,A. Pub Meal,209,90,7.4333334,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,10,3.6616666,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,20,4.2224998,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,30,4.5999999,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,40,4.8449998,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,50,5.1824999,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,60,5.6149998,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,70,5.9816666,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,80,6.5349998,1
200507,220107,PUB -HOT MEAL,A. Pub Meal,210,90,7.4041667,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,10,3.6408334,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,20,4.2575002,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,30,4.5999999,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,40,4.8824997,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,50,5.2345834,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,60,5.6491666,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,70,6.01125,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,80,6.6741667,1
200508,220107,PUB -HOT MEAL,A. Pub Meal,211,90,7.5249996,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,10,3.6949999,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,20,4.2845831,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,30,4.6083331,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,40,4.8891668,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,50,5.1933331,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,60,5.6283331,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,70,6.0433331,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,80,6.6187501,1
200509,220107,PUB -HOT MEAL,A. Pub Meal,212,90,7.4825001,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,10,3.6845834,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,20,4.3045831,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,30,4.6804166,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,40,4.9124999,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,50,5.2416668,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,60,5.7062497,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,70,6.0933332,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,80,6.6887498,1
200510,220107,PUB -HOT MEAL,A. Pub Meal,213,90,7.4541664,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,10,3.7329166,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,20,4.30125,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,30,4.7141666,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,40,4.9279165,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,50,5.2674999,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,60,5.7266665,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,70,6.1266665,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,80,6.6029167,1
200511,220107,PUB -HOT MEAL,A. Pub Meal,214,90,7.4816666,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,10,3.7741666,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,20,4.3008332,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,30,4.7158332,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,40,4.9758334,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,50,5.3004165,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,60,5.7558331,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,70,6.1308331,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,80,6.6129165,1
200512,220107,PUB -HOT MEAL,A. Pub Meal,215,90,7.4616666,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,10,3.7441666,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,20,4.2775002,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,30,4.6974998,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,40,4.9366665,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,50,5.2704167,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,60,5.7199998,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,70,6.1224999,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,80,6.6979165,1
200601,220107,PUB -HOT MEAL,A. Pub Meal,216,90,7.5099998,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,10,3.7316666,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,20,4.2858334,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,30,4.7483335,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,40,5.0724998,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,50,5.3933334,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,60,5.7216663,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,70,6.2033334,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,80,6.9508333,1
200602,220107,PUB -HOT MEAL,A. Pub Meal,217,90,8.0441666,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,10,3.7483335,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,20,4.2954168,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,30,4.7691665,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,40,5.1058331,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,50,5.4041667,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,60,5.7395835,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,70,6.250833,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,80,6.9091663,1
200603,220107,PUB -HOT MEAL,A. Pub Meal,218,90,7.9979167,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,10,3.7558334,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,20,4.3229165,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,30,4.7024999,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,40,5.0745831,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,50,5.4241667,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,60,5.7750001,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,70,6.1641665,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,80,6.8537498,1
200604,220107,PUB -HOT MEAL,A. Pub Meal,219,90,7.9604168,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,10,3.7416666,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,20,4.2837501,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,30,4.7720833,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,40,5.0495834,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,50,5.4658332,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,60,5.8150001,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,70,6.2108331,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,80,6.9229164,1
200605,220107,PUB -HOT MEAL,A. Pub Meal,220,90,8.0583334,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,10,3.6737499,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,20,4.3116665,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,30,4.7470832,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,40,5.0349998,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,50,5.42875,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,60,5.8679166,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,70,6.2075,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,80,6.9333334,1
200606,220107,PUB -HOT MEAL,A. Pub Meal,221,90,7.9729166,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,10,3.8491666,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,20,4.4274998,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,30,4.7908335,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,40,5.0699997,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,50,5.4516668,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,60,5.8908334,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,70,6.1916666,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,80,6.9749999,1
200607,220107,PUB -HOT MEAL,A. Pub Meal,222,90,7.9191666,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,10,3.9266667,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,20,4.4966664,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,30,4.8183331,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,40,5.0687499,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,50,5.5037498,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,60,5.8366666,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,70,6.3099999,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,80,6.9466667,1
200608,220107,PUB -HOT MEAL,A. Pub Meal,223,90,7.9949999,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,10,3.9504166,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,20,4.4679165,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,30,4.8191667,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,40,5.0783334,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,50,5.4362497,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,60,5.9104166,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,70,6.2466664,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,80,6.875833,1
200609,220107,PUB -HOT MEAL,A. Pub Meal,224,90,7.9929166,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,10,3.9929166,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,20,4.5462499,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,30,4.8874998,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,40,5.1295834,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,50,5.4770832,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,60,5.9775,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,70,6.3608332,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,80,6.9449997,1
200610,220107,PUB -HOT MEAL,A. Pub Meal,225,90,8.0670834,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,10,4.0283332,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,20,4.5741668,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,30,4.8966665,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,40,5.0962501,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,50,5.5079165,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,60,5.9341664,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,70,6.3191667,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,80,7.1091666,1
200611,220107,PUB -HOT MEAL,A. Pub Meal,226,90,8.1141663,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,10,4.0791669,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,20,4.6183333,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,30,4.9116669,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,40,5.2233334,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,50,5.5229168,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,60,5.9154167,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,70,6.3566666,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,80,7.07375,1
200612,220107,PUB -HOT MEAL,A. Pub Meal,227,90,8.0783329,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,10,4.0754166,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,20,4.6300001,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,30,4.9345832,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,40,5.2424998,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,50,5.645,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,60,5.94875,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,70,6.3833332,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,80,7.1283331,1
200701,220107,PUB -HOT MEAL,A. Pub Meal,228,90,8.0604162,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,10,4.1358333,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,20,4.63625,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,30,4.9608331,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,40,5.2333331,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,50,5.6075001,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,60,5.9104166,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,70,6.3708334,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,80,7.0783334,1
200702,220107,PUB -HOT MEAL,A. Pub Meal,229,90,8.0183334,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,10,4.13375,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,20,4.6875,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,30,5.0516667,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,40,5.3325,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,50,5.6666665,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,60,6.0374999,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,70,6.4620833,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,80,7.0808334,1
200703,220107,PUB -HOT MEAL,A. Pub Meal,230,90,8.0495834,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,10,4.1033335,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,20,4.6275001,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,30,4.9895835,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,40,5.3179164,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,50,5.645,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,60,6.0016665,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,70,6.4412498,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,80,7.0816665,1
200704,220107,PUB -HOT MEAL,A. Pub Meal,231,90,8.0770836,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,10,4.0574999,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,20,4.6291666,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,30,5.0079165,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,40,5.3104167,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,50,5.71875,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,60,5.9962502,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,70,6.4420834,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,80,7.0250001,1
200705,220107,PUB -HOT MEAL,A. Pub Meal,232,90,8.1137495,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,10,4.0783334,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,20,4.6616669,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,30,5.0308332,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,40,5.3499999,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,50,5.6895833,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,60,6.0229168,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,70,6.4458332,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,80,7.0966663,1
200706,220107,PUB -HOT MEAL,A. Pub Meal,233,90,8.03125,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,10,4.1633334,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,20,4.7645831,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,30,5.0774999,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,40,5.3929167,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,50,5.7087498,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,60,6.1191664,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,70,6.5262499,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,80,7.1099997,1
200707,220107,PUB -HOT MEAL,A. Pub Meal,234,90,8.1995831,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,10,4.1858335,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,20,4.7474999,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,30,5.0774999,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,40,5.3824997,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,50,5.7449999,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,60,6.1083331,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,70,6.5341668,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,80,7.1608334,1
200708,220107,PUB -HOT MEAL,A. Pub Meal,235,90,8.1949997,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,10,4.1462498,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,20,4.7337499,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,30,5.0562501,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,40,5.4316664,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,50,5.7441664,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,60,6.1041665,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,70,6.6012497,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,80,7.248333,1
200709,220107,PUB -HOT MEAL,A. Pub Meal,236,90,8.2441664,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,10,4.2224998,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,20,4.7458334,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,30,5.0433331,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,40,5.4624996,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,50,5.7945833,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,60,6.1541667,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,70,6.6983333,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,80,7.2804165,1
200710,220107,PUB -HOT MEAL,A. Pub Meal,237,90,8.2650003,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,10,4.1579165,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,20,4.6954165,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,30,5.0787497,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,40,5.44625,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,50,5.7591667,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,60,6.2054167,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,70,6.7229166,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,80,7.2729168,1
200711,220107,PUB -HOT MEAL,A. Pub Meal,238,90,8.4537497,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,10,4.1708331,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,20,4.7116666,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,30,5.0866666,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,40,5.4175,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,50,5.7466664,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,60,6.2529168,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,70,6.657083,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,80,7.3158331,1
200712,220107,PUB -HOT MEAL,A. Pub Meal,239,90,8.3429165,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,10,4.1950002,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,20,4.6533332,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,30,5.0883331,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,40,5.4249997,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,50,5.7770834,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,60,6.1941667,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,70,6.6308331,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,80,7.2866664,1
200801,220107,PUB -HOT MEAL,A. Pub Meal,240,90,8.4025002,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,10,4.2758331,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,20,4.7674999,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,30,5.1941667,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,40,5.4495831,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,50,5.8575001,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,60,6.2104168,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,70,6.8208332,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,80,7.3329167,1
200802,220107,PUB -HOT MEAL,A. Pub Meal,241,90,8.2554169,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,10,4.3058333,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,20,4.7974997,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,30,5.1858335,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,40,5.4741664,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,50,5.88625,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,60,6.2987499,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,70,6.8274999,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,80,7.4162498,1
200803,220107,PUB -HOT MEAL,A. Pub Meal,242,90,8.2449999,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,10,4.36625,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,20,4.7491665,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,30,5.1683331,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,40,5.5604167,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,50,5.9200001,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,60,6.3279166,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,70,6.9866667,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,80,7.5287499,1
200804,220107,PUB -HOT MEAL,A. Pub Meal,243,90,8.427083,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,10,4.3820834,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,20,4.8137498,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,30,5.1633334,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,40,5.5829167,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,50,5.9412498,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,60,6.3241668,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,70,6.9658332,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,80,7.552083,1
200805,220107,PUB -HOT MEAL,A. Pub Meal,244,90,8.520833,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,10,4.5308332,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,20,4.8325,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,30,5.25,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,40,5.6599998,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,50,5.9645834,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,60,6.3058333,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,70,6.9783335,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,80,7.6533332,1
200806,220107,PUB -HOT MEAL,A. Pub Meal,245,90,8.6208334,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,10,4.5245833,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,20,4.8874998,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,30,5.2883334,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,40,5.6379166,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,50,6.0091667,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,60,6.3270831,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,70,6.8366666,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,80,7.6149998,1
200807,220107,PUB -HOT MEAL,A. Pub Meal,246,90,8.541667,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,10,4.5599999,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,20,4.9533334,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,30,5.3029165,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,40,5.6691666,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,50,5.9933333,1
200808,220107,PUB -HOT MEAL,A. Pub Meal,247,60,6.3129168,1
